x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2021	03	14	06	14
x	FR	2007	12	18	17	05
x	LR	2021	03	12	23	48
x	E7	2021	03	14	06	14
x	SR	927392
x	S7	1629
x	NC	377448
x	C7	0
x	FL	393913
x	F7	299
x	RR	179
x	R7	0
x	NH	82637
x	H7	333
x	BT	33941692828
x	B7	113091067
1	Rr	15645	1.687	2021
1	Rr	89380	9.638	2020
1	Rr	80088	8.636	2019
1	Rr	68927	7.432	2018
1	Rr	60168	6.488	2017
1	Rr	73316	7.906	2016
1	Rr	80796	8.712	2015
1	Rr	110773	11.945	2014
1	Rr	65173	7.028	2013
1	Rr	60742	6.550	2012
1	Rr	57015	6.148	2011
1	Rr	22139	2.387	2010
1	Rr	69710	7.517	2009
1	Rr	71820	7.744	2008
1	Rr	1700	0.183	2007
1	*BT	R	110773	2014
W	Rr	1140	0.123	2012	05	06
W	Rr	1807	0.195	2012	04	29
W	Rr	1225	0.132	2012	04	22
W	Rr	1264	0.136	2012	04	15
W	Rr	1075	0.116	2012	04	08
W	Rr	1261	0.136	2012	04	01
W	Rr	1345	0.145	2012	03	25
W	Rr	1254	0.135	2012	03	18
W	Rr	1478	0.159	2012	03	11
W	Rr	1503	0.162	2012	03	04
W	Rr	1532	0.165	2012	02	26
W	Rr	1464	0.158	2012	02	19
W	Rr	1154	0.124	2012	02	12
W	Rr	1240	0.134	2012	02	05
W	Rr	1088	0.117	2012	01	29
W	Rr	1125	0.121	2012	01	22
W	Rr	60	0.006	2012	01	15
W	Rr	1472	0.159	2012	01	08
W	Rr	1122	0.121	2012	01	01
W	Rr	888	0.096	2011	12	25
W	Rr	1360	0.147	2011	12	18
W	Rr	1486	0.160	2011	12	11
W	Rr	1330	0.143	2011	12	04
W	Rr	1094	0.118	2011	11	27
W	Rr	1062	0.115	2011	11	20
W	Rr	1123	0.121	2011	11	13
W	Rr	975	0.105	2011	11	06
W	Rr	1264	0.136	2011	10	30
W	Rr	1140	0.123	2011	10	23
W	Rr	1211	0.131	2011	10	16
W	Rr	1236	0.133	2011	10	09
W	Rr	1128	0.122	2011	10	02
W	Rr	1083	0.117	2011	09	25
W	Rr	1451	0.156	2011	09	18
W	Rr	1278	0.138	2011	09	11
W	Rr	1219	0.131	2011	09	04
W	Rr	1316	0.142	2011	08	28
W	Rr	1119	0.121	2011	08	21
W	Rr	1484	0.160	2011	08	14
W	Rr	1671	0.180	2011	08	07
W	Rr	1319	0.142	2011	07	31
W	Rr	1197	0.129	2011	07	24
W	Rr	1504	0.162	2011	07	17
W	Rr	1367	0.147	2011	07	10
W	Rr	1205	0.130	2011	07	03
W	Rr	1333	0.144	2011	06	26
W	Rr	1059	0.114	2011	06	19
W	Rr	1353	0.146	2011	06	12
W	Rr	1275	0.137	2011	06	05
W	Rr	983	0.106	2011	05	29
W	Rr	1262	0.136	2011	05	22
W	Rr	1374	0.148	2011	05	15
W	Rr	1076	0.116	2011	05	08
W	Rr	0	0.000	2011	05	01
W	Rr	0	0.000	2011	04	24
W	Rr	0	0.000	2011	04	17
W	Rr	0	0.000	2011	04	10
W	Rr	0	0.000	2011	04	03
W	Rr	0	0.000	2011	03	27
W	Rr	24	0.003	2011	03	20
W	Rr	1317	0.142	2011	03	13
W	Rr	1258	0.136	2011	03	06
W	Rr	1372	0.148	2011	02	27
W	Rr	1226	0.132	2011	02	20
W	Rr	1524	0.164	2011	02	13
W	Rr	1366	0.147	2011	02	06
W	Rr	958	0.103	2011	01	30
W	Rr	1273	0.137	2011	01	23
W	Rr	1560	0.168	2011	01	16
W	Rr	1472	0.159	2011	01	09
W	Rr	1310	0.141	2011	01	02
W	Rr	798	0.086	2010	12	26
W	Rr	935	0.101	2010	12	19
W	Rr	0	0.000	2010	12	12
W	Rr	0	0.000	2010	12	05
W	Rr	0	0.000	2010	11	28
W	Rr	0	0.000	2010	11	21
W	Rr	0	0.000	2010	11	14
W	Rr	0	0.000	2010	11	07
W	Rr	0	0.000	2010	10	31
W	Rr	0	0.000	2010	10	24
W	Rr	0	0.000	2010	10	17
W	Rr	0	0.000	2010	10	10
W	Rr	0	0.000	2010	10	03
W	Rr	0	0.000	2010	09	26
W	Rr	0	0.000	2010	09	19
W	Rr	0	0.000	2010	09	12
W	Rr	0	0.000	2010	09	05
W	Rr	0	0.000	2010	08	29
W	Rr	0	0.000	2010	08	22
W	Rr	0	0.000	2010	08	15
W	Rr	0	0.000	2010	08	08
W	Rr	0	0.000	2010	08	01
W	Rr	0	0.000	2010	07	25
W	Rr	0	0.000	2010	07	18
W	Rr	0	0.000	2010	07	11
W	Rr	0	0.000	2010	07	04
W	Rr	15	0.002	2010	06	27
W	Rr	914	0.099	2010	06	20
W	Rr	1104	0.119	2010	06	13
W	Rr	1096	0.118	2010	06	06
W	Rr	1171	0.126	2010	05	30
W	Rr	1115	0.120	2010	05	23
W	Rr	1170	0.126	2010	05	16
W	Rr	1334	0.144	2010	05	09
W	Rr	1109	0.120	2010	05	02
W	Rr	1067	0.115	2010	04	25
W	Rr	1212	0.131	2010	04	18
W	Rr	1054	0.114	2010	04	11
W	Rr	1325	0.143	2010	04	04
W	Rr	811	0.087	2010	03	28
W	Rr	1195	0.129	2010	03	21
W	Rr	1338	0.144	2010	03	14
W	Rr	1113	0.120	2010	03	07
W	Rr	1103	0.119	2010	02	28
W	Rr	1290	0.139	2010	02	21
W	Rr	0	0.000	2010	02	14
W	Rr	0	0.000	2010	02	07
W	Rr	0	0.000	2010	01	31
W	Rr	0	0.000	2010	01	24
W	Rr	0	0.000	2010	01	17
W	Rr	0	0.000	2010	01	10
W	Rr	0	0.000	2010	01	03
W	Rr	78	0.008	2009	12	27
W	Rr	945	0.102	2009	12	20
W	Rr	1140	0.123	2009	12	13
W	Rr	1323	0.143	2009	12	06
W	Rr	1518	0.164	2009	11	29
W	Rr	1352	0.146	2009	11	22
W	Rr	1346	0.145	2009	11	15
W	Rr	1416	0.153	2009	11	08
W	Rr	1734	0.187	2009	11	01
W	Rr	1035	0.112	2009	10	25
W	Rr	1297	0.140	2009	10	18
W	Rr	1267	0.137	2009	10	11
W	Rr	1440	0.155	2009	10	04
W	Rr	1521	0.164	2009	09	27
W	Rr	1121	0.121	2009	09	20
W	Rr	875	0.094	2009	09	13
W	Rr	1032	0.111	2009	09	06
W	Rr	1283	0.138	2009	08	30
W	Rr	1214	0.131	2009	08	23
W	Rr	1402	0.151	2009	08	16
W	Rr	1260	0.136	2009	08	09
W	Rr	1404	0.151	2009	08	02
W	Rr	1380	0.149	2009	07	26
W	Rr	1470	0.159	2009	07	19
W	Rr	1750	0.189	2009	07	12
W	Rr	1847	0.199	2009	07	05
W	Rr	1889	0.204	2009	06	28
W	Rr	1312	0.141	2009	06	21
W	Rr	1093	0.118	2009	06	14
W	Rr	1363	0.147	2009	06	07
W	Rr	1251	0.135	2009	05	31
W	Rr	1352	0.146	2009	05	24
W	Rr	1133	0.122	2009	05	17
W	Rr	1887	0.203	2009	05	10
W	Rr	1369	0.148	2009	05	03
W	Rr	1089	0.117	2009	04	26
W	Rr	1160	0.125	2009	04	19
W	Rr	1189	0.128	2009	04	12
W	Rr	1529	0.165	2009	04	05
W	Rr	1155	0.125	2009	03	29
W	Rr	1230	0.133	2009	03	22
W	Rr	1029	0.111	2009	03	15
W	Rr	1234	0.133	2009	03	08
W	Rr	1486	0.160	2009	03	01
W	Rr	1470	0.159	2009	02	22
W	Rr	1198	0.129	2009	02	15
W	Rr	1802	0.194	2009	02	08
W	Rr	1653	0.178	2009	02	01
W	Rr	1346	0.145	2009	01	25
W	Rr	1431	0.154	2009	01	18
W	Rr	1678	0.181	2009	01	11
W	Rr	1591	0.172	2009	01	04
W	Rr	886	0.096	2008	12	28
W	Rr	1148	0.124	2008	12	21
W	Rr	1428	0.154	2008	12	14
W	Rr	1508	0.163	2008	12	07
W	Rr	1194	0.129	2008	11	30
W	Rr	1070	0.115	2008	11	23
W	Rr	1396	0.151	2008	11	16
W	Rr	1255	0.135	2008	11	09
W	Rr	1314	0.142	2008	11	02
W	Rr	1397	0.151	2008	10	26
W	Rr	1638	0.177	2008	10	19
W	Rr	1298	0.140	2008	10	12
W	Rr	430	0.046	2008	10	05
W	Rr	723	0.078	2008	09	28
W	Rr	1308	0.141	2008	09	21
W	Rr	1242	0.134	2008	09	14
W	Rr	1409	0.152	2008	09	07
W	Rr	1142	0.123	2008	08	31
W	Rr	1022	0.110	2008	08	24
W	Rr	1062	0.115	2008	08	17
W	Rr	1188	0.128	2008	08	10
W	Rr	1232	0.133	2008	08	03
W	Rr	1050	0.113	2008	07	27
W	Rr	1272	0.137	2008	07	20
W	Rr	1305	0.141	2008	07	13
W	Rr	1093	0.118	2008	07	06
W	Rr	1182	0.127	2008	06	29
W	Rr	1937	0.209	2008	06	22
W	Rr	1493	0.161	2008	06	15
W	Rr	1083	0.117	2008	06	08
W	Rr	1283	0.138	2008	06	01
W	Rr	1432	0.154	2008	05	25
W	Rr	1726	0.186	2008	05	18
W	Rr	1580	0.170	2008	05	11
W	Rr	2661	0.287	2008	05	04
W	Rr	3648	0.393	2008	04	27
W	Rr	1400	0.151	2008	04	20
W	Rr	1365	0.147	2008	04	13
W	Rr	1213	0.131	2008	04	06
W	Rr	1670	0.180	2008	03	30
W	Rr	1211	0.131	2008	03	23
W	Rr	1144	0.123	2008	03	16
W	Rr	1301	0.140	2008	03	09
W	Rr	1292	0.139	2008	03	02
W	Rr	1427	0.154	2008	02	24
W	Rr	2207	0.238	2008	02	17
W	Rr	1124	0.121	2008	02	10
W	Rr	1561	0.168	2008	02	03
W	Rr	1533	0.165	2008	01	27
W	Rr	1389	0.150	2008	01	20
W	Rr	1133	0.122	2008	01	13
W	Rr	1404	0.151	2008	01	06
W	Rr	976	0.105	2007	12	30
W	Rr	801	0.086	2007	12	23
W	Rr	675	0.073	2007	12	16
W	*BT	R	7060	2014	02	16
D	Rr	198	0.021	2021	03	12
D	Rr	274	0.030	2021	03	11
D	Rr	282	0.030	2021	03	10
D	Rr	279	0.030	2021	03	09
D	Rr	462	0.050	2021	03	08
D	Rr	218	0.024	2021	03	07
D	Rr	0	0.000	2021	03	06
D	Rr	233	0.025	2021	03	05
D	Rr	203	0.022	2021	03	04
D	Rr	516	0.056	2021	03	03
D	Rr	296	0.032	2021	03	02
D	Rr	370	0.040	2021	03	01
D	Rr	159	0.017	2021	02	28
D	Rr	0	0.000	2021	02	27
D	Rr	194	0.021	2021	02	26
D	Rr	179	0.019	2021	02	25
D	Rr	162	0.017	2021	02	24
D	Rr	223	0.024	2021	02	23
D	Rr	251	0.027	2021	02	22
D	Rr	164	0.018	2021	02	21
D	Rr	0	0.000	2021	02	20
D	Rr	156	0.017	2021	02	19
D	Rr	173	0.019	2021	02	18
D	Rr	114	0.012	2021	02	17
D	Rr	269	0.029	2021	02	16
D	Rr	234	0.025	2021	02	15
D	Rr	155	0.017	2021	02	14
D	Rr	0	0.000	2021	02	13
D	Rr	488	0.053	2021	02	12
D	Rr	306	0.033	2021	02	11
D	Rr	203	0.022	2021	02	10
D	Rr	266	0.029	2021	02	09
D	Rr	220	0.024	2021	02	08
D	Rr	216	0.023	2021	02	07
D	Rr	0	0.000	2021	02	06
D	Rr	367	0.040	2021	02	05
D	Rr	234	0.025	2021	02	04
D	Rr	322	0.035	2021	02	03
D	Rr	402	0.043	2021	02	02
D	Rr	343	0.037	2021	02	01
D	Rr	199	0.021	2021	01	31
D	Rr	0	0.000	2021	01	30
D	*BT	R	2131	2008	05	03
d	Rr	109509	11.808	Sun
d	Rr	148375	15.999	Mon
d	Rr	150813	16.262	Tue
d	Rr	148838	16.049	Wed
d	Rr	151035	16.286	Thu
d	Rr	141798	15.290	Fri
d	Rr	77024	8.305	Sat
H	Rr	49	0.005	2021	03	12	23
H	Rr	13	0.001	2021	03	12	22
H	Rr	8	0.001	2021	03	12	21
H	Rr	1	0.000	2021	03	12	20
H	Rr	2	0.000	2021	03	12	19
H	Rr	7	0.001	2021	03	12	18
H	Rr	19	0.002	2021	03	12	17
H	Rr	6	0.001	2021	03	12	16
H	Rr	5	0.001	2021	03	12	15
H	Rr	2	0.000	2021	03	12	14
H	Rr	1	0.000	2021	03	12	13
H	Rr	5	0.001	2021	03	12	12
H	Rr	11	0.001	2021	03	12	11
H	Rr	4	0.000	2021	03	12	10
H	Rr	9	0.001	2021	03	12	09
H	Rr	5	0.001	2021	03	12	08
H	Rr	3	0.000	2021	03	12	07
H	Rr	0	0.000	2021	03	12	06
H	Rr	4	0.000	2021	03	12	05
H	Rr	19	0.002	2021	03	12	04
H	Rr	5	0.001	2021	03	12	03
H	Rr	12	0.001	2021	03	12	02
H	Rr	6	0.001	2021	03	12	01
H	Rr	2	0.000	2021	03	12	00
H	Rr	24	0.003	2021	03	11	23
H	Rr	19	0.002	2021	03	11	22
H	Rr	11	0.001	2021	03	11	21
H	Rr	2	0.000	2021	03	11	20
H	Rr	3	0.000	2021	03	11	19
H	Rr	32	0.003	2021	03	11	18
H	Rr	2	0.000	2021	03	11	17
H	Rr	17	0.002	2021	03	11	16
H	Rr	33	0.004	2021	03	11	15
H	Rr	1	0.000	2021	03	11	14
H	Rr	4	0.000	2021	03	11	13
H	Rr	15	0.002	2021	03	11	12
H	Rr	7	0.001	2021	03	11	11
H	Rr	8	0.001	2021	03	11	10
H	Rr	5	0.001	2021	03	11	09
H	Rr	4	0.000	2021	03	11	08
H	Rr	3	0.000	2021	03	11	07
H	Rr	18	0.002	2021	03	11	06
H	Rr	4	0.000	2021	03	11	05
H	Rr	11	0.001	2021	03	11	04
H	Rr	19	0.002	2021	03	11	03
H	Rr	11	0.001	2021	03	11	02
H	Rr	21	0.002	2021	03	11	01
H	Rr	0	0.000	2021	03	11	00
H	Rr	0	0.000	2021	03	10	23
H	Rr	0	0.000	2021	03	10	22
H	Rr	7	0.001	2021	03	10	21
H	Rr	0	0.000	2021	03	10	20
H	Rr	36	0.004	2021	03	10	19
H	Rr	5	0.001	2021	03	10	18
H	Rr	2	0.000	2021	03	10	17
H	Rr	15	0.002	2021	03	10	16
H	Rr	17	0.002	2021	03	10	15
H	Rr	21	0.002	2021	03	10	14
H	Rr	27	0.003	2021	03	10	13
H	Rr	11	0.001	2021	03	10	12
H	Rr	20	0.002	2021	03	10	11
H	Rr	28	0.003	2021	03	10	10
H	Rr	5	0.001	2021	03	10	09
H	Rr	34	0.004	2021	03	10	08
H	Rr	1	0.000	2021	03	10	07
H	Rr	6	0.001	2021	03	10	06
H	Rr	7	0.001	2021	03	10	05
H	Rr	2	0.000	2021	03	10	04
H	Rr	4	0.000	2021	03	10	03
H	Rr	30	0.003	2021	03	10	02
H	Rr	4	0.000	2021	03	10	01
H	Rr	0	0.000	2021	03	10	00
H	*BT	R	750	2020	12	11	23
h	Rr	36907	3.980	00
h	Rr	35455	3.823	01
h	Rr	36164	3.900	02
h	Rr	35556	3.834	03
h	Rr	34751	3.747	04
h	Rr	32785	3.535	05
h	Rr	32436	3.498	06
h	Rr	31773	3.426	07
h	Rr	30759	3.317	08
h	Rr	29410	3.171	09
h	Rr	29312	3.161	10
h	Rr	32257	3.478	11
h	Rr	33123	3.572	12
h	Rr	35117	3.787	13
h	Rr	40542	4.372	14
h	Rr	44937	4.846	15
h	Rr	48802	5.262	16
h	Rr	48784	5.260	17
h	Rr	50048	5.397	18
h	Rr	49711	5.360	19
h	Rr	49601	5.348	20
h	Rr	46132	4.974	21
h	Rr	42775	4.612	22
h	Rr	40255	4.341	23
4	Rr	1	0.000	2021	03	12	23	45
4	Rr	0	0.000	2021	03	12	23	30
4	Rr	16	0.002	2021	03	12	23	15
4	Rr	32	0.003	2021	03	12	23	00
4	Rr	5	0.001	2021	03	12	22	45
4	Rr	5	0.001	2021	03	12	22	30
4	Rr	2	0.000	2021	03	12	22	15
4	Rr	1	0.000	2021	03	12	22	00
4	Rr	3	0.000	2021	03	12	21	45
4	Rr	2	0.000	2021	03	12	21	30
4	Rr	1	0.000	2021	03	12	21	15
4	Rr	2	0.000	2021	03	12	21	00
4	Rr	0	0.000	2021	03	12	20	45
4	Rr	0	0.000	2021	03	12	20	30
4	Rr	1	0.000	2021	03	12	20	15
4	Rr	0	0.000	2021	03	12	20	00
4	Rr	1	0.000	2021	03	12	19	45
4	Rr	1	0.000	2021	03	12	19	30
4	Rr	0	0.000	2021	03	12	19	15
4	Rr	0	0.000	2021	03	12	19	00
4	Rr	0	0.000	2021	03	12	18	45
4	Rr	5	0.001	2021	03	12	18	30
4	Rr	1	0.000	2021	03	12	18	15
4	Rr	1	0.000	2021	03	12	18	00
4	Rr	0	0.000	2021	03	12	17	45
4	Rr	2	0.000	2021	03	12	17	30
4	Rr	17	0.002	2021	03	12	17	15
4	Rr	0	0.000	2021	03	12	17	00
4	Rr	0	0.000	2021	03	12	16	45
4	Rr	0	0.000	2021	03	12	16	30
4	Rr	5	0.001	2021	03	12	16	15
4	Rr	1	0.000	2021	03	12	16	00
4	Rr	3	0.000	2021	03	12	15	45
4	Rr	1	0.000	2021	03	12	15	30
4	Rr	0	0.000	2021	03	12	15	15
4	Rr	1	0.000	2021	03	12	15	00
4	Rr	2	0.000	2021	03	12	14	45
4	Rr	0	0.000	2021	03	12	14	30
4	Rr	0	0.000	2021	03	12	14	15
4	Rr	0	0.000	2021	03	12	14	00
4	Rr	0	0.000	2021	03	12	13	45
4	Rr	0	0.000	2021	03	12	13	30
4	Rr	0	0.000	2021	03	12	13	15
4	Rr	1	0.000	2021	03	12	13	00
4	Rr	1	0.000	2021	03	12	12	45
4	Rr	3	0.000	2021	03	12	12	30
4	Rr	1	0.000	2021	03	12	12	15
4	Rr	0	0.000	2021	03	12	12	00
4	Rr	2	0.000	2021	03	12	11	45
4	Rr	9	0.001	2021	03	12	11	30
4	Rr	0	0.000	2021	03	12	11	15
4	Rr	0	0.000	2021	03	12	11	00
4	Rr	0	0.000	2021	03	12	10	45
4	Rr	0	0.000	2021	03	12	10	30
4	Rr	4	0.000	2021	03	12	10	15
4	Rr	0	0.000	2021	03	12	10	00
4	Rr	8	0.001	2021	03	12	09	45
4	Rr	1	0.000	2021	03	12	09	30
4	Rr	0	0.000	2021	03	12	09	15
4	Rr	0	0.000	2021	03	12	09	00
4	Rr	1	0.000	2021	03	12	08	45
4	Rr	2	0.000	2021	03	12	08	30
4	Rr	0	0.000	2021	03	12	08	15
4	Rr	2	0.000	2021	03	12	08	00
4	Rr	0	0.000	2021	03	12	07	45
4	Rr	2	0.000	2021	03	12	07	30
4	Rr	1	0.000	2021	03	12	07	15
4	Rr	0	0.000	2021	03	12	07	00
4	Rr	0	0.000	2021	03	12	06	45
4	Rr	0	0.000	2021	03	12	06	30
4	Rr	0	0.000	2021	03	12	06	15
4	Rr	0	0.000	2021	03	12	06	00
4	Rr	1	0.000	2021	03	12	05	45
4	Rr	0	0.000	2021	03	12	05	30
4	Rr	2	0.000	2021	03	12	05	15
4	Rr	1	0.000	2021	03	12	05	00
4	Rr	0	0.000	2021	03	12	04	45
4	Rr	2	0.000	2021	03	12	04	30
4	Rr	0	0.000	2021	03	12	04	15
4	Rr	17	0.002	2021	03	12	04	00
4	Rr	1	0.000	2021	03	12	03	45
4	Rr	1	0.000	2021	03	12	03	30
4	Rr	3	0.000	2021	03	12	03	15
4	Rr	0	0.000	2021	03	12	03	00
4	Rr	2	0.000	2021	03	12	02	45
4	Rr	0	0.000	2021	03	12	02	30
4	Rr	6	0.001	2021	03	12	02	15
4	Rr	4	0.000	2021	03	12	02	00
4	Rr	3	0.000	2021	03	12	01	45
4	Rr	2	0.000	2021	03	12	01	30
4	Rr	0	0.000	2021	03	12	01	15
4	Rr	1	0.000	2021	03	12	01	00
4	Rr	0	0.000	2021	03	12	00	45
4	Rr	1	0.000	2021	03	12	00	30
4	Rr	1	0.000	2021	03	12	00	15
4	Rr	0	0.000	2021	03	12	00	00
4	*BT	R	740	2020	10	18	06	00
6	Rr	9164	0.988	00	00
6	Rr	9248	0.997	00	15
6	Rr	9055	0.976	00	30
6	Rr	9440	1.018	00	45
6	Rr	8860	0.955	01	00
6	Rr	8899	0.960	01	15
6	Rr	9000	0.970	01	30
6	Rr	8696	0.938	01	45
6	Rr	8678	0.936	02	00
6	Rr	9388	1.012	02	15
6	Rr	9213	0.993	02	30
6	Rr	8885	0.958	02	45
6	Rr	8618	0.929	03	00
6	Rr	8410	0.907	03	15
6	Rr	8716	0.940	03	30
6	Rr	9812	1.058	03	45
6	Rr	8724	0.941	04	00
6	Rr	9262	0.999	04	15
6	Rr	8071	0.870	04	30
6	Rr	8694	0.937	04	45
6	Rr	7885	0.850	05	00
6	Rr	8714	0.940	05	15
6	Rr	8411	0.907	05	30
6	Rr	7775	0.838	05	45
6	Rr	8864	0.956	06	00
6	Rr	8053	0.868	06	15
6	Rr	8042	0.867	06	30
6	Rr	7477	0.806	06	45
6	Rr	7931	0.855	07	00
6	Rr	8490	0.915	07	15
6	Rr	8244	0.889	07	30
6	Rr	7108	0.766	07	45
6	Rr	7864	0.848	08	00
6	Rr	7449	0.803	08	15
6	Rr	8311	0.896	08	30
6	Rr	7135	0.769	08	45
6	Rr	7341	0.792	09	00
6	Rr	7556	0.815	09	15
6	Rr	7460	0.804	09	30
6	Rr	7053	0.761	09	45
6	Rr	7096	0.765	10	00
6	Rr	7117	0.767	10	15
6	Rr	7378	0.796	10	30
6	Rr	7721	0.833	10	45
6	Rr	9230	0.995	11	00
6	Rr	7498	0.809	11	15
6	Rr	7614	0.821	11	30
6	Rr	7915	0.853	11	45
6	Rr	9263	0.999	12	00
6	Rr	7723	0.833	12	15
6	Rr	7951	0.857	12	30
6	Rr	8186	0.883	12	45
6	Rr	8731	0.941	13	00
6	Rr	8655	0.933	13	15
6	Rr	9134	0.985	13	30
6	Rr	8597	0.927	13	45
6	Rr	9745	1.051	14	00
6	Rr	10089	1.088	14	15
6	Rr	10350	1.116	14	30
6	Rr	10358	1.117	14	45
6	Rr	10753	1.159	15	00
6	Rr	10747	1.159	15	15
6	Rr	11486	1.239	15	30
6	Rr	11951	1.289	15	45
6	Rr	12100	1.305	16	00
6	Rr	11781	1.270	16	15
6	Rr	12360	1.333	16	30
6	Rr	12561	1.354	16	45
6	Rr	12180	1.313	17	00
6	Rr	12093	1.304	17	15
6	Rr	12485	1.346	17	30
6	Rr	12026	1.297	17	45
6	Rr	11991	1.293	18	00
6	Rr	12749	1.375	18	15
6	Rr	12649	1.364	18	30
6	Rr	12659	1.365	18	45
6	Rr	13517	1.458	19	00
6	Rr	11713	1.263	19	15
6	Rr	12402	1.337	19	30
6	Rr	12079	1.302	19	45
6	Rr	12931	1.394	20	00
6	Rr	12311	1.327	20	15
6	Rr	11829	1.276	20	30
6	Rr	12530	1.351	20	45
6	Rr	12096	1.304	21	00
6	Rr	11515	1.242	21	15
6	Rr	11163	1.204	21	30
6	Rr	11358	1.225	21	45
6	Rr	10828	1.168	22	00
6	Rr	10885	1.174	22	15
6	Rr	10614	1.144	22	30
6	Rr	10448	1.127	22	45
6	Rr	10841	1.169	23	00
6	Rr	10657	1.149	23	15
6	Rr	9565	1.031	23	30
6	Rr	9192	0.991	23	45
5	Rr	1	0.000	2021	03	12	23	45
5	Rr	0	0.000	2021	03	12	23	40
5	Rr	0	0.000	2021	03	12	23	35
5	Rr	0	0.000	2021	03	12	23	30
5	Rr	4	0.000	2021	03	12	23	25
5	Rr	2	0.000	2021	03	12	23	20
5	Rr	10	0.001	2021	03	12	23	15
5	Rr	3	0.000	2021	03	12	23	10
5	Rr	26	0.003	2021	03	12	23	05
5	Rr	3	0.000	2021	03	12	23	00
5	Rr	1	0.000	2021	03	12	22	55
5	Rr	1	0.000	2021	03	12	22	50
5	Rr	3	0.000	2021	03	12	22	45
5	Rr	3	0.000	2021	03	12	22	40
5	Rr	2	0.000	2021	03	12	22	35
5	Rr	0	0.000	2021	03	12	22	30
5	Rr	0	0.000	2021	03	12	22	25
5	Rr	0	0.000	2021	03	12	22	20
5	Rr	2	0.000	2021	03	12	22	15
5	Rr	0	0.000	2021	03	12	22	10
5	Rr	0	0.000	2021	03	12	22	05
5	Rr	1	0.000	2021	03	12	22	00
5	Rr	3	0.000	2021	03	12	21	55
5	Rr	0	0.000	2021	03	12	21	50
5	Rr	0	0.000	2021	03	12	21	45
5	Rr	2	0.000	2021	03	12	21	40
5	Rr	0	0.000	2021	03	12	21	35
5	Rr	0	0.000	2021	03	12	21	30
5	Rr	0	0.000	2021	03	12	21	25
5	Rr	1	0.000	2021	03	12	21	20
5	Rr	0	0.000	2021	03	12	21	15
5	Rr	0	0.000	2021	03	12	21	10
5	Rr	1	0.000	2021	03	12	21	05
5	Rr	1	0.000	2021	03	12	21	00
5	Rr	0	0.000	2021	03	12	20	55
5	Rr	0	0.000	2021	03	12	20	50
5	Rr	0	0.000	2021	03	12	20	45
5	Rr	0	0.000	2021	03	12	20	40
5	Rr	0	0.000	2021	03	12	20	35
5	Rr	0	0.000	2021	03	12	20	30
5	Rr	1	0.000	2021	03	12	20	25
5	Rr	0	0.000	2021	03	12	20	20
5	Rr	0	0.000	2021	03	12	20	15
5	Rr	0	0.000	2021	03	12	20	10
5	Rr	0	0.000	2021	03	12	20	05
5	Rr	0	0.000	2021	03	12	20	00
5	Rr	1	0.000	2021	03	12	19	55
5	Rr	0	0.000	2021	03	12	19	50
5	Rr	0	0.000	2021	03	12	19	45
5	Rr	1	0.000	2021	03	12	19	40
5	Rr	0	0.000	2021	03	12	19	35
5	Rr	0	0.000	2021	03	12	19	30
5	Rr	0	0.000	2021	03	12	19	25
5	Rr	0	0.000	2021	03	12	19	20
5	Rr	0	0.000	2021	03	12	19	15
5	Rr	0	0.000	2021	03	12	19	10
5	Rr	0	0.000	2021	03	12	19	05
5	Rr	0	0.000	2021	03	12	19	00
5	Rr	0	0.000	2021	03	12	18	55
5	Rr	0	0.000	2021	03	12	18	50
5	Rr	0	0.000	2021	03	12	18	45
5	Rr	1	0.000	2021	03	12	18	40
5	Rr	0	0.000	2021	03	12	18	35
5	Rr	4	0.000	2021	03	12	18	30
5	Rr	0	0.000	2021	03	12	18	25
5	Rr	0	0.000	2021	03	12	18	20
5	Rr	1	0.000	2021	03	12	18	15
5	Rr	0	0.000	2021	03	12	18	10
5	Rr	1	0.000	2021	03	12	18	05
5	Rr	0	0.000	2021	03	12	18	00
5	Rr	0	0.000	2021	03	12	17	55
5	Rr	0	0.000	2021	03	12	17	50
5	Rr	0	0.000	2021	03	12	17	45
5	Rr	1	0.000	2021	03	12	17	40
5	Rr	0	0.000	2021	03	12	17	35
5	Rr	1	0.000	2021	03	12	17	30
5	Rr	17	0.002	2021	03	12	17	25
5	Rr	0	0.000	2021	03	12	17	20
5	Rr	0	0.000	2021	03	12	17	15
5	Rr	0	0.000	2021	03	12	17	10
5	Rr	0	0.000	2021	03	12	17	05
5	Rr	0	0.000	2021	03	12	17	00
5	Rr	0	0.000	2021	03	12	16	55
5	Rr	0	0.000	2021	03	12	16	50
5	Rr	0	0.000	2021	03	12	16	45
5	Rr	0	0.000	2021	03	12	16	40
5	Rr	0	0.000	2021	03	12	16	35
5	Rr	0	0.000	2021	03	12	16	30
5	Rr	0	0.000	2021	03	12	16	25
5	Rr	4	0.000	2021	03	12	16	20
5	Rr	1	0.000	2021	03	12	16	15
5	Rr	1	0.000	2021	03	12	16	10
5	Rr	0	0.000	2021	03	12	16	05
5	Rr	0	0.000	2021	03	12	16	00
5	Rr	0	0.000	2021	03	12	15	55
5	Rr	0	0.000	2021	03	12	15	50
5	Rr	3	0.000	2021	03	12	15	45
5	Rr	1	0.000	2021	03	12	15	40
5	Rr	0	0.000	2021	03	12	15	35
5	Rr	0	0.000	2021	03	12	15	30
