x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2021	07	18	06	14
x	FR	2007	12	18	17	05
x	LR	2021	07	16	23	58
x	E7	2021	07	18	06	14
x	SR	968973
x	S7	2694
x	NC	386049
x	C7	0
x	FL	402266
x	F7	474
x	RR	181
x	R7	0
x	NH	85608
x	H7	409
x	BT	36230790672
x	B7	182200161
1	Rr	57226	5.906	2021
1	Rr	89380	9.224	2020
1	Rr	80088	8.265	2019
1	Rr	68927	7.113	2018
1	Rr	60168	6.209	2017
1	Rr	73316	7.566	2016
1	Rr	80796	8.338	2015
1	Rr	110773	11.432	2014
1	Rr	65173	6.726	2013
1	Rr	60742	6.269	2012
1	Rr	57015	5.884	2011
1	Rr	22139	2.285	2010
1	Rr	69710	7.194	2009
1	Rr	71820	7.412	2008
1	Rr	1700	0.175	2007
1	*BT	R	110773	2014
5	Rr	0	0.000	2021	07	16	17	00
5	Rr	2	0.000	2021	07	16	16	55
5	Rr	1	0.000	2021	07	16	16	50
5	Rr	11	0.001	2021	07	16	16	45
5	Rr	1	0.000	2021	07	16	16	40
5	Rr	3	0.000	2021	07	16	16	35
5	Rr	3	0.000	2021	07	16	16	30
5	Rr	1	0.000	2021	07	16	16	25
5	Rr	2	0.000	2021	07	16	16	20
5	Rr	27	0.003	2021	07	16	16	15
5	Rr	13	0.001	2021	07	16	16	10
5	Rr	0	0.000	2021	07	16	16	05
5	Rr	5	0.001	2021	07	16	16	00
5	Rr	2	0.000	2021	07	16	15	55
5	Rr	0	0.000	2021	07	16	15	50
5	Rr	16	0.002	2021	07	16	15	45
5	Rr	0	0.000	2021	07	16	15	40
5	Rr	22	0.002	2021	07	16	15	35
5	Rr	0	0.000	2021	07	16	15	30
5	Rr	1	0.000	2021	07	16	15	25
5	Rr	1	0.000	2021	07	16	15	20
5	Rr	16	0.002	2021	07	16	15	15
5	Rr	1	0.000	2021	07	16	15	10
5	Rr	0	0.000	2021	07	16	15	05
5	Rr	24	0.002	2021	07	16	15	00
5	Rr	0	0.000	2021	07	16	14	55
5	Rr	0	0.000	2021	07	16	14	50
5	Rr	1	0.000	2021	07	16	14	45
5	Rr	21	0.002	2021	07	16	14	40
5	Rr	0	0.000	2021	07	16	14	35
5	Rr	1	0.000	2021	07	16	14	30
5	Rr	0	0.000	2021	07	16	14	25
5	Rr	1	0.000	2021	07	16	14	20
5	Rr	5	0.001	2021	07	16	14	15
5	Rr	0	0.000	2021	07	16	14	10
5	Rr	0	0.000	2021	07	16	14	05
5	Rr	1	0.000	2021	07	16	14	00
5	Rr	2	0.000	2021	07	16	13	55
5	Rr	0	0.000	2021	07	16	13	50
5	Rr	0	0.000	2021	07	16	13	45
5	Rr	0	0.000	2021	07	16	13	40
5	Rr	1	0.000	2021	07	16	13	35
5	Rr	0	0.000	2021	07	16	13	30
5	Rr	1	0.000	2021	07	16	13	25
5	Rr	0	0.000	2021	07	16	13	20
5	Rr	0	0.000	2021	07	16	13	15
5	Rr	1	0.000	2021	07	16	13	10
5	Rr	0	0.000	2021	07	16	13	05
5	Rr	0	0.000	2021	07	16	13	00
5	Rr	2	0.000	2021	07	16	12	55
5	Rr	0	0.000	2021	07	16	12	50
5	Rr	1	0.000	2021	07	16	12	45
5	Rr	0	0.000	2021	07	16	12	40
5	Rr	2	0.000	2021	07	16	12	35
5	Rr	2	0.000	2021	07	16	12	30
5	Rr	2	0.000	2021	07	16	12	25
5	Rr	4	0.000	2021	07	16	12	20
5	Rr	0	0.000	2021	07	16	12	15
5	Rr	11	0.001	2021	07	16	12	10
5	Rr	4	0.000	2021	07	16	12	05
5	Rr	2	0.000	2021	07	16	12	00
5	Rr	2	0.000	2021	07	16	11	55
5	Rr	2	0.000	2021	07	16	11	50
5	Rr	3	0.000	2021	07	16	11	45
5	Rr	2	0.000	2021	07	16	11	40
5	Rr	65	0.007	2021	07	16	11	35
5	Rr	3	0.000	2021	07	16	11	30
5	Rr	0	0.000	2021	07	16	11	25
5	Rr	1	0.000	2021	07	16	11	20
5	Rr	5	0.001	2021	07	16	11	15
5	Rr	1	0.000	2021	07	16	11	10
5	Rr	0	0.000	2021	07	16	11	05
5	Rr	0	0.000	2021	07	16	11	00
5	Rr	0	0.000	2021	07	16	10	55
5	Rr	0	0.000	2021	07	16	10	50
5	Rr	6	0.001	2021	07	16	10	45
5	Rr	0	0.000	2021	07	16	10	40
5	Rr	22	0.002	2021	07	16	10	35
5	Rr	0	0.000	2021	07	16	10	30
5	Rr	1	0.000	2021	07	16	10	25
5	Rr	0	0.000	2021	07	16	10	20
5	Rr	0	0.000	2021	07	16	10	15
5	Rr	0	0.000	2021	07	16	10	10
5	Rr	1	0.000	2021	07	16	10	05
5	Rr	0	0.000	2021	07	16	10	00
5	Rr	0	0.000	2021	07	16	09	55
5	Rr	0	0.000	2021	07	16	09	50
5	Rr	1	0.000	2021	07	16	09	45
5	Rr	0	0.000	2021	07	16	09	40
5	Rr	2	0.000	2021	07	16	09	35
5	Rr	1	0.000	2021	07	16	09	30
5	Rr	2	0.000	2021	07	16	09	25
5	Rr	0	0.000	2021	07	16	09	20
5	Rr	1	0.000	2021	07	16	09	15
5	Rr	0	0.000	2021	07	16	09	10
5	Rr	1	0.000	2021	07	16	09	05
5	Rr	5	0.001	2021	07	16	09	00
5	Rr	0	0.000	2021	07	16	08	55
5	Rr	1	0.000	2021	07	16	08	50
5	Rr	0	0.000	2021	07	16	08	45
5	Rr	2	0.000	2021	07	16	08	40
5	Rr	0	0.000	2021	07	16	08	35
5	Rr	0	0.000	2021	07	16	08	30
5	Rr	0	0.000	2021	07	16	08	25
5	Rr	0	0.000	2021	07	16	08	20
5	Rr	1	0.000	2021	07	16	08	15
5	Rr	0	0.000	2021	07	16	08	10
5	Rr	88	0.009	2021	07	16	08	05
5	Rr	1	0.000	2021	07	16	08	00
5	Rr	0	0.000	2021	07	16	07	55
5	Rr	2	0.000	2021	07	16	07	50
5	Rr	0	0.000	2021	07	16	07	45
5	Rr	0	0.000	2021	07	16	07	40
5	Rr	0	0.000	2021	07	16	07	35
5	Rr	0	0.000	2021	07	16	07	30
5	Rr	1	0.000	2021	07	16	07	25
5	Rr	1	0.000	2021	07	16	07	20
5	Rr	1	0.000	2021	07	16	07	15
5	Rr	5	0.001	2021	07	16	07	10
5	Rr	2	0.000	2021	07	16	07	05
5	Rr	1	0.000	2021	07	16	07	00
5	Rr	1	0.000	2021	07	16	06	55
5	Rr	0	0.000	2021	07	16	06	50
5	Rr	2	0.000	2021	07	16	06	45
5	Rr	0	0.000	2021	07	16	06	40
5	Rr	2	0.000	2021	07	16	06	35
5	Rr	0	0.000	2021	07	16	06	30
5	Rr	4	0.000	2021	07	16	06	25
5	Rr	4	0.000	2021	07	16	06	20
5	Rr	0	0.000	2021	07	16	06	15
5	Rr	1	0.000	2021	07	16	06	10
5	Rr	3	0.000	2021	07	16	06	05
5	Rr	10	0.001	2021	07	16	06	00
5	Rr	1	0.000	2021	07	16	05	55
5	Rr	1	0.000	2021	07	16	05	50
5	Rr	2	0.000	2021	07	16	05	45
5	Rr	1	0.000	2021	07	16	05	40
5	Rr	2	0.000	2021	07	16	05	35
5	Rr	2	0.000	2021	07	16	05	30
5	Rr	3	0.000	2021	07	16	05	25
5	Rr	0	0.000	2021	07	16	05	20
5	Rr	1	0.000	2021	07	16	05	15
5	Rr	1	0.000	2021	07	16	05	10
5	Rr	0	0.000	2021	07	16	05	05
5	Rr	0	0.000	2021	07	16	05	00
5	Rr	0	0.000	2021	07	16	04	55
5	Rr	0	0.000	2021	07	16	04	50
5	Rr	0	0.000	2021	07	16	04	45
5	Rr	1	0.000	2021	07	16	04	40
5	Rr	0	0.000	2021	07	16	04	35
5	Rr	0	0.000	2021	07	16	04	30
5	Rr	0	0.000	2021	07	16	04	25
5	Rr	0	0.000	2021	07	16	04	20
5	Rr	1	0.000	2021	07	16	04	15
5	Rr	0	0.000	2021	07	16	04	10
5	Rr	0	0.000	2021	07	16	04	05
5	Rr	0	0.000	2021	07	16	04	00
5	Rr	2	0.000	2021	07	16	03	55
5	Rr	1	0.000	2021	07	16	03	50
5	Rr	0	0.000	2021	07	16	03	45
5	Rr	0	0.000	2021	07	16	03	40
5	Rr	0	0.000	2021	07	16	03	35
5	Rr	4	0.000	2021	07	16	03	30
5	Rr	0	0.000	2021	07	16	03	25
5	Rr	0	0.000	2021	07	16	03	20
5	Rr	0	0.000	2021	07	16	03	15
5	Rr	1	0.000	2021	07	16	03	10
5	Rr	0	0.000	2021	07	16	03	05
5	Rr	15	0.002	2021	07	16	03	00
5	Rr	1	0.000	2021	07	16	02	55
5	Rr	0	0.000	2021	07	16	02	50
5	Rr	0	0.000	2021	07	16	02	45
5	Rr	4	0.000	2021	07	16	02	40
5	Rr	1	0.000	2021	07	16	02	35
5	Rr	2	0.000	2021	07	16	02	30
5	Rr	1	0.000	2021	07	16	02	25
5	Rr	4	0.000	2021	07	16	02	20
5	Rr	0	0.000	2021	07	16	02	15
5	Rr	0	0.000	2021	07	16	02	10
5	Rr	1	0.000	2021	07	16	02	05
5	Rr	3	0.000	2021	07	16	02	00
5	Rr	1	0.000	2021	07	16	01	55
5	Rr	1	0.000	2021	07	16	01	50
5	Rr	11	0.001	2021	07	16	01	45
5	Rr	2	0.000	2021	07	16	01	40
5	Rr	1	0.000	2021	07	16	01	35
5	Rr	3	0.000	2021	07	16	01	30
5	Rr	3	0.000	2021	07	16	01	25
5	Rr	1	0.000	2021	07	16	01	20
5	Rr	2	0.000	2021	07	16	01	15
5	Rr	0	0.000	2021	07	16	01	10
5	Rr	2	0.000	2021	07	16	01	05
5	Rr	1	0.000	2021	07	16	01	00
5	Rr	0	0.000	2021	07	16	00	55
5	Rr	1	0.000	2021	07	16	00	50
5	Rr	22	0.002	2021	07	16	00	45
5	Rr	1	0.000	2021	07	16	00	40
5	Rr	0	0.000	2021	07	16	00	35
5	Rr	6	0.001	2021	07	16	00	30
5	Rr	0	0.000	2021	07	16	00	25
5	Rr	0	0.000	2021	07	16	00	20
5	Rr	1	0.000	2021	07	16	00	15
5	Rr	0	0.000	2021	07	16	00	10
5	Rr	0	0.000	2021	07	16	00	05
5	Rr	0	0.000	2021	07	16	00	00
5	Rr	0	0.000	2021	07	15	23	55
5	Rr	0	0.000	2021	07	15	23	50
5	Rr	1	0.000	2021	07	15	23	45
5	*BT	R	715	2020	12	11	23	20
7	Rr	2971	0.307	00	00
7	Rr	3448	0.356	00	05
7	Rr	3051	0.315	00	10
7	Rr	2664	0.275	00	15
7	Rr	3194	0.330	00	20
7	Rr	3673	0.379	00	25
7	Rr	3094	0.319	00	30
7	Rr	3081	0.318	00	35
7	Rr	3196	0.330	00	40
7	Rr	3267	0.337	00	45
7	Rr	3532	0.365	00	50
7	Rr	2976	0.307	00	55
7	Rr	2842	0.293	01	00
7	Rr	3111	0.321	01	05
7	Rr	3227	0.333	01	10
7	Rr	3137	0.324	01	15
7	Rr	3271	0.338	01	20
7	Rr	2896	0.299	01	25
7	Rr	3017	0.311	01	30
7	Rr	3180	0.328	01	35
7	Rr	3177	0.328	01	40
7	Rr	3009	0.311	01	45
7	Rr	2848	0.294	01	50
7	Rr	3260	0.336	01	55
7	Rr	2951	0.305	02	00
7	Rr	3062	0.316	02	05
7	Rr	2986	0.308	02	10
7	Rr	3501	0.361	02	15
7	Rr	3135	0.324	02	20
7	Rr	3214	0.332	02	25
7	Rr	3116	0.322	02	30
7	Rr	3458	0.357	02	35
7	Rr	3044	0.314	02	40
7	Rr	3055	0.315	02	45
7	Rr	2808	0.290	02	50
7	Rr	3453	0.356	02	55
7	Rr	3091	0.319	03	00
7	Rr	2965	0.306	03	05
7	Rr	2994	0.309	03	10
7	Rr	3057	0.315	03	15
7	Rr	2844	0.294	03	20
7	Rr	2843	0.293	03	25
7	Rr	2913	0.301	03	30
7	Rr	3120	0.322	03	35
7	Rr	3083	0.318	03	40
7	Rr	3410	0.352	03	45
7	Rr	3823	0.395	03	50
7	Rr	3116	0.322	03	55
7	Rr	2979	0.307	04	00
7	Rr	3003	0.310	04	05
7	Rr	3121	0.322	04	10
7	Rr	3209	0.331	04	15
7	Rr	3392	0.350	04	20
7	Rr	3040	0.314	04	25
7	Rr	2937	0.303	04	30
7	Rr	2725	0.281	04	35
7	Rr	2784	0.287	04	40
7	Rr	3269	0.337	04	45
7	Rr	2890	0.298	04	50
7	Rr	2911	0.300	04	55
7	Rr	2648	0.273	05	00
7	Rr	2592	0.267	05	05
7	Rr	3079	0.318	05	10
7	Rr	3027	0.312	05	15
7	Rr	3137	0.324	05	20
7	Rr	2930	0.302	05	25
7	Rr	3155	0.326	05	30
7	Rr	2987	0.308	05	35
7	Rr	2608	0.269	05	40
7	Rr	2700	0.279	05	45
7	Rr	2623	0.271	05	50
7	Rr	2839	0.293	05	55
7	Rr	2831	0.292	06	00
7	Rr	3501	0.361	06	05
7	Rr	2904	0.300	06	10
7	Rr	2872	0.296	06	15
7	Rr	2720	0.281	06	20
7	Rr	2777	0.287	06	25
7	Rr	2645	0.273	06	30
7	Rr	2806	0.290	06	35
7	Rr	2935	0.303	06	40
7	Rr	3015	0.311	06	45
7	Rr	2411	0.249	06	50
7	Rr	2395	0.247	06	55
7	Rr	3092	0.319	07	00
7	Rr	2631	0.272	07	05
7	Rr	2760	0.285	07	10
7	Rr	2625	0.271	07	15
7	Rr	2838	0.293	07	20
7	Rr	3257	0.336	07	25
7	Rr	3239	0.334	07	30
7	Rr	2890	0.298	07	35
7	Rr	2572	0.265	07	40
7	Rr	2551	0.263	07	45
7	Rr	2431	0.251	07	50
7	Rr	2527	0.261	07	55
7	Rr	2673	0.276	08	00
7	Rr	2882	0.297	08	05
7	Rr	2670	0.276	08	10
7	Rr	2528	0.261	08	15
7	Rr	2606	0.269	08	20
7	Rr	2724	0.281	08	25
7	Rr	3160	0.326	08	30
7	Rr	2753	0.284	08	35
7	Rr	2665	0.275	08	40
7	Rr	2536	0.262	08	45
7	Rr	2507	0.259	08	50
7	Rr	2500	0.258	08	55
7	Rr	2477	0.256	09	00
7	Rr	2816	0.291	09	05
7	Rr	2473	0.255	09	10
7	Rr	2464	0.254	09	15
7	Rr	2852	0.294	09	20
7	Rr	2625	0.271	09	25
7	Rr	2694	0.278	09	30
7	Rr	2384	0.246	09	35
7	Rr	2639	0.272	09	40
7	Rr	2490	0.257	09	45
7	Rr	2316	0.239	09	50
7	Rr	2483	0.256	09	55
7	Rr	2446	0.252	10	00
7	Rr	2361	0.244	10	05
7	Rr	2517	0.260	10	10
7	Rr	2454	0.253	10	15
7	Rr	2356	0.243	10	20
7	Rr	2608	0.269	10	25
7	Rr	2465	0.254	10	30
7	Rr	2513	0.259	10	35
7	Rr	2659	0.274	10	40
7	Rr	2419	0.250	10	45
7	Rr	2692	0.278	10	50
7	Rr	2917	0.301	10	55
7	Rr	3824	0.395	11	00
7	Rr	2964	0.306	11	05
7	Rr	2753	0.284	11	10
7	Rr	2691	0.278	11	15
7	Rr	2821	0.291	11	20
7	Rr	2498	0.258	11	25
7	Rr	2820	0.291	11	30
7	Rr	2509	0.259	11	35
7	Rr	2806	0.290	11	40
7	Rr	2738	0.283	11	45
7	Rr	2785	0.287	11	50
7	Rr	2805	0.289	11	55
7	Rr	3432	0.354	12	00
7	Rr	3088	0.319	12	05
7	Rr	3115	0.321	12	10
7	Rr	2639	0.272	12	15
7	Rr	2785	0.287	12	20
7	Rr	2710	0.280	12	25
7	Rr	2765	0.285	12	30
7	Rr	2696	0.278	12	35
7	Rr	2858	0.295	12	40
7	Rr	2962	0.306	12	45
7	Rr	2713	0.280	12	50
7	Rr	2829	0.292	12	55
7	Rr	2924	0.302	13	00
7	Rr	2920	0.301	13	05
7	Rr	3208	0.331	13	10
7	Rr	2985	0.308	13	15
7	Rr	2909	0.300	13	20
7	Rr	3090	0.319	13	25
7	Rr	3143	0.324	13	30
7	Rr	3450	0.356	13	35
7	Rr	3030	0.313	13	40
7	Rr	2646	0.273	13	45
7	Rr	3183	0.328	13	50
7	Rr	3131	0.323	13	55
7	Rr	3162	0.326	14	00
7	Rr	3517	0.363	14	05
7	Rr	3514	0.363	14	10
7	Rr	3661	0.378	14	15
7	Rr	3470	0.358	14	20
7	Rr	3504	0.362	14	25
7	Rr	3864	0.399	14	30
7	Rr	3606	0.372	14	35
7	Rr	3292	0.340	14	40
7	Rr	3352	0.346	14	45
7	Rr	3528	0.364	14	50
7	Rr	3927	0.405	14	55
7	Rr	4060	0.419	15	00
7	Rr	4196	0.433	15	05
7	Rr	3684	0.380	15	10
7	Rr	3807	0.393	15	15
7	Rr	3527	0.364	15	20
7	Rr	3994	0.412	15	25
7	Rr	4217	0.435	15	30
7	Rr	3791	0.391	15	35
7	Rr	4040	0.417	15	40
7	Rr	4050	0.418	15	45
7	Rr	4125	0.426	15	50
7	Rr	4332	0.447	15	55
7	Rr	4148	0.428	16	00
7	Rr	4372	0.451	16	05
7	Rr	4142	0.427	16	10
7	Rr	4596	0.474	16	15
7	Rr	4040	0.417	16	20
7	Rr	3757	0.388	16	25
7	Rr	4187	0.432	16	30
7	Rr	4376	0.452	16	35
7	Rr	4388	0.453	16	40
7	Rr	4434	0.458	16	45
7	Rr	4461	0.460	16	50
7	Rr	4338	0.448	16	55
7	Rr	4177	0.431	17	00
7	Rr	4168	0.430	17	05
7	Rr	4518	0.466	17	10
7	Rr	4149	0.428	17	15
7	Rr	4202	0.434	17	20
7	Rr	4336	0.447	17	25
7	Rr	4342	0.448	17	30
7	Rr	4415	0.456	17	35
7	Rr	4222	0.436	17	40
7	Rr	4105	0.424	17	45
7	Rr	4302	0.444	17	50
7	Rr	4096	0.423	17	55
7	Rr	3721	0.384	18	00
7	Rr	4076	0.421	18	05
7	Rr	4732	0.488	18	10
7	Rr	4488	0.463	18	15
7	Rr	4153	0.429	18	20
7	Rr	4609	0.476	18	25
7	Rr	4346	0.449	18	30
7	Rr	4455	0.460	18	35
7	Rr	4413	0.455	18	40
7	Rr	4391	0.453	18	45
7	Rr	4346	0.449	18	50
7	Rr	4455	0.460	18	55
7	Rr	4912	0.507	19	00
7	Rr	4622	0.477	19	05
7	Rr	4494	0.464	19	10
7	Rr	4214	0.435	19	15
7	Rr	4119	0.425	19	20
7	Rr	3980	0.411	19	25
7	Rr	4102	0.423	19	30
7	Rr	4311	0.445	19	35
7	Rr	4380	0.452	19	40
7	Rr	4533	0.468	19	45
7	Rr	3903	0.403	19	50
7	Rr	4089	0.422	19	55
7	Rr	4139	0.427	20	00
7	Rr	4654	0.480	20	05
7	Rr	4517	0.466	20	10
7	Rr	4117	0.425	20	15
7	Rr	4405	0.455	20	20
7	Rr	4265	0.440	20	25
7	Rr	3832	0.395	20	30
7	Rr	4092	0.422	20	35
7	Rr	4311	0.445	20	40
7	Rr	4639	0.479	20	45
7	Rr	4199	0.433	20	50
7	Rr	4330	0.447	20	55
7	Rr	4789	0.494	21	00
7	Rr	3974	0.410	21	05
7	Rr	4166	0.430	21	10
7	Rr	4018	0.415	21	15
7	Rr	3657	0.377	21	20
7	Rr	4313	0.445	21	25
7	Rr	3685	0.380	21	30
7	Rr	3902	0.403	21	35
7	Rr	3915	0.404	21	40
7	Rr	3954	0.408	21	45
7	Rr	4178	0.431	21	50
7	Rr	3716	0.383	21	55
7	Rr	3820	0.394	22	00
7	Rr	3594	0.371	22	05
7	Rr	3782	0.390	22	10
7	Rr	3465	0.358	22	15
7	Rr	3900	0.402	22	20
7	Rr	3879	0.400	22	25
7	Rr	3615	0.373	22	30
7	Rr	3968	0.410	22	35
7	Rr	3493	0.360	22	40
7	Rr	3550	0.366	22	45
7	Rr	3758	0.388	22	50
7	Rr	3571	0.369	22	55
7	Rr	3981	0.411	23	00
7	Rr	3646	0.376	23	05
7	Rr	3574	0.369	23	10
7	Rr	3589	0.370	23	15
7	Rr	4201	0.434	23	20
7	Rr	3426	0.354	23	25
7	Rr	3180	0.328	23	30
7	Rr	3525	0.364	23	35
7	Rr	3265	0.337	23	40
7	Rr	3261	0.337	23	45
7	Rr	3283	0.339	23	50
7	Rr	3022	0.312	23	55
o	*f	0R	r
o	lRQ	1	968973	256804430	[unresolved numerical addresses]
Z	*f	-20R	r
Z	lRb	1	42702	3.171	66.249
Z	lRb	1	40147	1.865	69
Z	lRb	1	25045	1.979	35
Z	lRb	1	24899	0.958	46
Z	lRb	1	21898	3.129	157.55
Z	lRb	1	17999	3.001	70
Z	lRb	1	16625	2.245	207.46
Z	lRb	1	15710	1.802	54
Z	lRb	1	15646	1.225	34
Z	lRb	1	15368	1.460	76
Z	lRb	1	15073	2.515	40
Z	lRb	1	13308	1.728	72
Z	lRb	1	12111	0.108	178.137
Z	lRb	1	11786	1.139	75
Z	lRb	1	11643	1.309	5
Z	lRb	1	10785	0.904	74
Z	lRb	1	10723	1.043	123
Z	lRb	1	9786	0.641	71
Z	lRb	1	9028	0.579	37
Z	lRb	1	8841	0.988	104
Z	lRb	1	619850	68.211	[not listed: 8575]
S	*f	-50P	r
S	Rb	4702	0.467	14.33.246.211
S	Rb	3650	0.773	192.234.235.103
S	Rb	3248	0.292	192.99.15.146
S	Rb	2341	0.161	100.43.83.148
S	Rb	1992	0.081	66.249.75.109
S	Rb	1829	0.176	37.59.14.116
S	Rb	1781	0.255	75.98.173.33
S	Rb	1597	0.154	78.155.138.20
S	Rb	1543	0.087	199.21.99.79
S	Rb	1459	0.012	92.249.127.111
S	Rb	1330	0.021	109.102.111.58
S	Rb	1312	0.053	205.203.134.197
S	Rb	1304	0.228	5.196.13.127
S	Rb	1276	0.142	208.115.113.82
S	Rb	1270	0.077	95.108.248.29
S	Rb	1142	0.001	91.207.9.226
S	Rb	1109	0.262	75.98.173.84
S	Rb	1107	0.019	66.249.69.97
S	Rb	1081	0.022	66.249.69.81
S	Rb	1070	0.048	49.7.20.102
S	Rb	1051	0.038	66.249.69.192
S	Rb	1039	0.018	66.249.69.89
S	Rb	1030	0.116	5.255.250.90
S	Rb	1024	0.088	95.108.150.235
S	Rb	1012	0.097	192.99.6.132
S	Rb	957	0.216	199.21.99.197
S	Rb	951	0.074	66.249.73.133
S	Rb	902	0.020	106.38.241.144
S	Rb	892	0.181	79.125.27.96
S	Rb	825	0.039	144.76.27.118
S	Rb	815	0.035	178.63.23.80
S	Rb	812	0.111	66.249.64.90
S	Rb	808	0.216	149.202.211.239
S	Rb	791	0.076	192.99.7.55
S	Rb	786	0.138	66.11.128.152
S	Rb	777	0.001	193.150.120.14
S	Rb	760	0.060	208.115.113.92
S	Rb	756	0.025	82.145.46.102
S	Rb	744	0.012	109.102.111.20
S	Rb	739	0.011	109.102.111.50
S	Rb	704	0.001	109.120.157.179
S	Rb	698	0.030	220.181.125.162
S	Rb	694	0.045	78.155.138.30
S	Rb	686	0.024	66.249.65.212
S	Rb	664	0.064	94.23.59.173
S	Rb	653	0.086	52.21.132.215
S	Rb	649	0.063	46.105.74.59
S	Rb	633	0.095	216.244.66.229
S	Rb	627	0.018	66.249.65.205
S	Rb	609	0.059	94.23.215.29
S	Rb	908742	94.613	[not listed: 85558]
s	*FR	2013	12	18	21	53
s	*LR	2021	07	16	23	02
s	*f	-20R	s
s	lRS	1	187290	887	http://www.gtaeronautics.com/
s	lRS	1	43930	113	http://gtaeronautics.com/
s	lRS	1	4800	7	https://www.google.com/
s	lRS	1	243	2	https://www.bing.com/
s	lRS	1	237	2	https://www.thomasnet.com/
s	lRS	1	1540	1	http://www.google.com/
s	lRS	1	1159	0	http://www.trainingindustry.com/
s	lRS	1	1123	0	http://www.baidu.com/
s	lRS	1	609	0	http://www.mfgpages.com/
s	lRS	1	604	0	http://www.openfos.com/
s	lRS	1	517	0	http://www.topicway.com/
s	lRS	1	462	0	http://anti-crisis-seo.com/
s	lRS	1	395	0	http://uptime.com/
s	lRS	1	362	0	http://semalt.semalt.com/
s	lRS	1	325	0	http://www.bing.com/
s	lRS	1	301	0	http://chimiver.info/
s	lRS	1	280	0	https://www.google.co.in/
s	lRS	1	262	0	http://google.co.jp/
s	lRS	1	236	0	http://www.thomasnet.com/
s	lRS	1	234	0	http://www.artparquet.ru/
s	lRS	1	47795	52	[not listed: 4249]
f	*FR	2013	12	18	21	53
f	*LR	2021	07	16	23	02
f	*f	-30R	s
f	lRS	1	125166	761	http://www.gtaeronautics.com/
f	lRS	1	29959	105	http://gtaeronautics.com/
f	lRS	1	8994	23	http://www.gtaeronautics.com/aboutus.html
f	lRS	1	5755	21	http://www.gtaeronautics.com/UASFC.html
f	lRS	1	1528	15	http://www.gtaeronautics.com/consultinga.html
f	lRS	1	1481	15	http://www.gtaeronautics.com/IndNews.html
f	lRS	1	1696	11	http://www.gtaeronautics.com/SRU.html
f	lRS	1	4417	7	https://www.google.com/
f	lRS	1	2413	7	http://www.gtaeronautics.com/pna.html
f	lRS	1	2249	7	http://www.gtaeronautics.com/GT380 RPAS.html
f	lRS	1	1502	6	http://www.gtaeronautics.com/GT50T RPAS.html
f	lRS	1	1847	4	http://www.gtaeronautics.com/CompNews.html
f	lRS	1	2035	3	http://www.gtaeronautics.com/GT1500 RPAS.html
f	lRS	1	1764	3	http://www.gtaeronautics.com/CFMT.html
f	lRS	1	5448	1	http://gtaeronautics.com/IndNews.html
f	lRS	1	6810	0	http://www.gtaeronautics.com/CCT&M.html
f	lRS	1	4080	0	http://www.gtaeronautics.com/ConsultingA.html
f	lRS	1	4071	0	http://www.gtaeronautics.com/index.html
f	lRS	1	1987	0	http://www.gtaeronautics.com/uasfc.html
f	lRS	1	1883	0	http://www.gtaeronautics.com/RD.html
f	lRS	1	1524	0	http://www.gtaeronautics.com/EMPLOYMENT.html
f	lRS	1	1287	0	http://www.gtaeronautics.com/contactus.html
f	lRS	1	1264	0	http://gtaeronautics.com/aboutus.html
f	lRS	1	1159	0	http://www.trainingindustry.com/
f	lRS	1	1140	0	http://www.gtaeronautics.com/compnews.html
f	lRS	1	1079	0	http://www.baidu.com/s
f	lRS	1	1064	0	http://www.gtaeronautics.com/links.html
f	lRS	1	892	0	http://www.google.com/url
f	lRS	1	865	0	http://www.gtaeronautics.com/FAQ.html
f	lRS	1	765	0	http://gtaeronautics.com/index.html
f	lRS	1	66580	75	[not listed: 4868]
n	*FR	2013	12	19	00	28
n	*LR	2020	10	14	09	11
n	*f	0.500000%Q	s
n	Rq	1	175.116	kit
n	Rq	1	175.116	method
n	Rq	2	92.143	crew
n	Rq	28	239.310	aeronautical
n	Rq	1	175.116	airplane.com
n	Rq	5	101.314	faa
n	Rq	40	257.652	gt
n	Rq	1	175.116	moldings
n	Rq	1	175.116	twin
n	Rq	1	175.116	taranis
n	Rq	2	175.116	installerex
n	Rq	2	175.116	http://gtaeronautics.com/
n	Rq	20	202.628	in
n	Rq	1	175.116	scale
n	Rq	1	175.116	observer
n	Rq	1	175.116	drawing?
n	Rq	2	175.116	is
n	Rq	1	175.116	making
n	Rq	2	92.143	fiber
n	Rq	1	175.116	mitsubishi
n	Rq	1	175.116	fuze
n	Rq	1	175.116	http://www.gtaeronautics.com/indnews.html
n	Rq	92	175.116	semalt.com
n	Rq	1	175.116	consultant
n	Rq	15	184.287	manufacturing
n	Rq	1	175.116	2
n	Rq	1	175.116	base
n	Rq	14	128.826	6
n	Rq	1	175.116	http://gtaeronautics.com/indnews.html
n	Rq	1	175.116	always
n	Rq	28	248.481	engineering
n	Rq	1	175.116	northrop
n	Rq	1	175.116	bandwidth
n	Rq	1	175.116	vegas
n	Rq	3	92.143	basic
n	Rq	1	175.116	qinetiq
n	Rq	1	175.116	tooling
n	Rq	1	175.116	on
n	Rq	1	175.116	heavy
n	Rq	9	110.485	drawings
n	Rq	1	175.116	fia
n	Rq	4	175.116	louis%20vuitton%20fashion%20valley%20phone%20number
