x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2021	04	11	06	07
x	FR	2007	12	18	17	05
x	LR	2021	04	09	23	57
x	E7	2021	04	11	06	07
x	SR	935185
x	S7	2648
x	NC	379464
x	C7	0
x	FL	395183
x	F7	372
x	RR	179
x	R7	0
x	NH	83166
x	H7	312
x	BT	34379095420
x	B7	124228751
1	Rr	23438	2.506	2021
1	Rr	89380	9.557	2020
1	Rr	80088	8.564	2019
1	Rr	68927	7.370	2018
1	Rr	60168	6.434	2017
1	Rr	73316	7.840	2016
1	Rr	80796	8.640	2015
1	Rr	110773	11.845	2014
1	Rr	65173	6.969	2013
1	Rr	60742	6.495	2012
1	Rr	57015	6.097	2011
1	Rr	22139	2.367	2010
1	Rr	69710	7.454	2009
1	Rr	71820	7.680	2008
1	Rr	1700	0.182	2007
1	*BT	R	110773	2014
W	Rr	1271	0.136	2012	06	10
W	Rr	957	0.102	2012	06	03
W	Rr	1249	0.134	2012	05	27
W	Rr	1055	0.113	2012	05	20
W	Rr	1392	0.149	2012	05	13
W	Rr	1140	0.122	2012	05	06
W	Rr	1807	0.193	2012	04	29
W	Rr	1225	0.131	2012	04	22
W	Rr	1264	0.135	2012	04	15
W	Rr	1075	0.115	2012	04	08
W	Rr	1261	0.135	2012	04	01
W	Rr	1345	0.144	2012	03	25
W	Rr	1254	0.134	2012	03	18
W	Rr	1478	0.158	2012	03	11
W	Rr	1503	0.161	2012	03	04
W	Rr	1532	0.164	2012	02	26
W	Rr	1464	0.157	2012	02	19
W	Rr	1154	0.123	2012	02	12
W	Rr	1240	0.133	2012	02	05
W	Rr	1088	0.116	2012	01	29
W	Rr	1125	0.120	2012	01	22
W	Rr	60	0.006	2012	01	15
W	Rr	1472	0.157	2012	01	08
W	Rr	1122	0.120	2012	01	01
W	Rr	888	0.095	2011	12	25
W	Rr	1360	0.145	2011	12	18
W	Rr	1486	0.159	2011	12	11
W	Rr	1330	0.142	2011	12	04
W	Rr	1094	0.117	2011	11	27
W	Rr	1062	0.114	2011	11	20
W	Rr	1123	0.120	2011	11	13
W	Rr	975	0.104	2011	11	06
W	Rr	1264	0.135	2011	10	30
W	Rr	1140	0.122	2011	10	23
W	Rr	1211	0.129	2011	10	16
W	Rr	1236	0.132	2011	10	09
W	Rr	1128	0.121	2011	10	02
W	Rr	1083	0.116	2011	09	25
W	Rr	1451	0.155	2011	09	18
W	Rr	1278	0.137	2011	09	11
W	Rr	1219	0.130	2011	09	04
W	Rr	1316	0.141	2011	08	28
W	Rr	1119	0.120	2011	08	21
W	Rr	1484	0.159	2011	08	14
W	Rr	1671	0.179	2011	08	07
W	Rr	1319	0.141	2011	07	31
W	Rr	1197	0.128	2011	07	24
W	Rr	1504	0.161	2011	07	17
W	Rr	1367	0.146	2011	07	10
W	Rr	1205	0.129	2011	07	03
W	Rr	1333	0.143	2011	06	26
W	Rr	1059	0.113	2011	06	19
W	Rr	1353	0.145	2011	06	12
W	Rr	1275	0.136	2011	06	05
W	Rr	983	0.105	2011	05	29
W	Rr	1262	0.135	2011	05	22
W	Rr	1374	0.147	2011	05	15
W	Rr	1076	0.115	2011	05	08
W	Rr	0	0.000	2011	05	01
W	Rr	0	0.000	2011	04	24
W	Rr	0	0.000	2011	04	17
W	Rr	0	0.000	2011	04	10
W	Rr	0	0.000	2011	04	03
W	Rr	0	0.000	2011	03	27
W	Rr	24	0.003	2011	03	20
W	Rr	1317	0.141	2011	03	13
W	Rr	1258	0.135	2011	03	06
W	Rr	1372	0.147	2011	02	27
W	Rr	1226	0.131	2011	02	20
W	Rr	1524	0.163	2011	02	13
W	Rr	1366	0.146	2011	02	06
W	Rr	958	0.102	2011	01	30
W	Rr	1273	0.136	2011	01	23
W	Rr	1560	0.167	2011	01	16
W	Rr	1472	0.157	2011	01	09
W	Rr	1310	0.140	2011	01	02
W	Rr	798	0.085	2010	12	26
W	Rr	935	0.100	2010	12	19
W	Rr	0	0.000	2010	12	12
W	Rr	0	0.000	2010	12	05
W	Rr	0	0.000	2010	11	28
W	Rr	0	0.000	2010	11	21
W	Rr	0	0.000	2010	11	14
W	Rr	0	0.000	2010	11	07
W	Rr	0	0.000	2010	10	31
W	Rr	0	0.000	2010	10	24
W	Rr	0	0.000	2010	10	17
W	Rr	0	0.000	2010	10	10
W	Rr	0	0.000	2010	10	03
W	Rr	0	0.000	2010	09	26
W	Rr	0	0.000	2010	09	19
W	Rr	0	0.000	2010	09	12
W	Rr	0	0.000	2010	09	05
W	Rr	0	0.000	2010	08	29
W	Rr	0	0.000	2010	08	22
W	Rr	0	0.000	2010	08	15
W	Rr	0	0.000	2010	08	08
W	Rr	0	0.000	2010	08	01
W	Rr	0	0.000	2010	07	25
W	Rr	0	0.000	2010	07	18
W	Rr	0	0.000	2010	07	11
W	Rr	0	0.000	2010	07	04
W	Rr	15	0.002	2010	06	27
W	Rr	914	0.098	2010	06	20
W	Rr	1104	0.118	2010	06	13
W	Rr	1096	0.117	2010	06	06
W	Rr	1171	0.125	2010	05	30
W	Rr	1115	0.119	2010	05	23
W	Rr	1170	0.125	2010	05	16
W	Rr	1334	0.143	2010	05	09
W	Rr	1109	0.119	2010	05	02
W	Rr	1067	0.114	2010	04	25
W	Rr	1212	0.130	2010	04	18
W	Rr	1054	0.113	2010	04	11
W	Rr	1325	0.142	2010	04	04
W	Rr	811	0.087	2010	03	28
W	Rr	1195	0.128	2010	03	21
W	Rr	1338	0.143	2010	03	14
W	Rr	1113	0.119	2010	03	07
W	Rr	1103	0.118	2010	02	28
W	Rr	1290	0.138	2010	02	21
W	Rr	0	0.000	2010	02	14
W	Rr	0	0.000	2010	02	07
W	Rr	0	0.000	2010	01	31
W	Rr	0	0.000	2010	01	24
W	Rr	0	0.000	2010	01	17
W	Rr	0	0.000	2010	01	10
W	Rr	0	0.000	2010	01	03
W	Rr	78	0.008	2009	12	27
W	Rr	945	0.101	2009	12	20
W	Rr	1140	0.122	2009	12	13
W	Rr	1323	0.141	2009	12	06
W	Rr	1518	0.162	2009	11	29
W	Rr	1352	0.145	2009	11	22
W	Rr	1346	0.144	2009	11	15
W	Rr	1416	0.151	2009	11	08
W	Rr	1734	0.185	2009	11	01
W	Rr	1035	0.111	2009	10	25
W	Rr	1297	0.139	2009	10	18
W	Rr	1267	0.135	2009	10	11
W	Rr	1440	0.154	2009	10	04
W	Rr	1521	0.163	2009	09	27
W	Rr	1121	0.120	2009	09	20
W	Rr	875	0.094	2009	09	13
W	Rr	1032	0.110	2009	09	06
W	Rr	1283	0.137	2009	08	30
W	Rr	1214	0.130	2009	08	23
W	Rr	1402	0.150	2009	08	16
W	Rr	1260	0.135	2009	08	09
W	Rr	1404	0.150	2009	08	02
W	Rr	1380	0.148	2009	07	26
W	Rr	1470	0.157	2009	07	19
W	Rr	1750	0.187	2009	07	12
W	Rr	1847	0.198	2009	07	05
W	Rr	1889	0.202	2009	06	28
W	Rr	1312	0.140	2009	06	21
W	Rr	1093	0.117	2009	06	14
W	Rr	1363	0.146	2009	06	07
W	Rr	1251	0.134	2009	05	31
W	Rr	1352	0.145	2009	05	24
W	Rr	1133	0.121	2009	05	17
W	Rr	1887	0.202	2009	05	10
W	Rr	1369	0.146	2009	05	03
W	Rr	1089	0.116	2009	04	26
W	Rr	1160	0.124	2009	04	19
W	Rr	1189	0.127	2009	04	12
W	Rr	1529	0.163	2009	04	05
W	Rr	1155	0.124	2009	03	29
W	Rr	1230	0.132	2009	03	22
W	Rr	1029	0.110	2009	03	15
W	Rr	1234	0.132	2009	03	08
W	Rr	1486	0.159	2009	03	01
W	Rr	1470	0.157	2009	02	22
W	Rr	1198	0.128	2009	02	15
W	Rr	1802	0.193	2009	02	08
W	Rr	1653	0.177	2009	02	01
W	Rr	1346	0.144	2009	01	25
W	Rr	1431	0.153	2009	01	18
W	Rr	1678	0.179	2009	01	11
W	Rr	1591	0.170	2009	01	04
W	Rr	886	0.095	2008	12	28
W	Rr	1148	0.123	2008	12	21
W	Rr	1428	0.153	2008	12	14
W	Rr	1508	0.161	2008	12	07
W	Rr	1194	0.128	2008	11	30
W	Rr	1070	0.114	2008	11	23
W	Rr	1396	0.149	2008	11	16
W	Rr	1255	0.134	2008	11	09
W	Rr	1314	0.141	2008	11	02
W	Rr	1397	0.149	2008	10	26
W	Rr	1638	0.175	2008	10	19
W	Rr	1298	0.139	2008	10	12
W	Rr	430	0.046	2008	10	05
W	Rr	723	0.077	2008	09	28
W	Rr	1308	0.140	2008	09	21
W	Rr	1242	0.133	2008	09	14
W	Rr	1409	0.151	2008	09	07
W	Rr	1142	0.122	2008	08	31
W	Rr	1022	0.109	2008	08	24
W	Rr	1062	0.114	2008	08	17
W	Rr	1188	0.127	2008	08	10
W	Rr	1232	0.132	2008	08	03
W	Rr	1050	0.112	2008	07	27
W	Rr	1272	0.136	2008	07	20
W	Rr	1305	0.140	2008	07	13
W	Rr	1093	0.117	2008	07	06
W	Rr	1182	0.126	2008	06	29
W	Rr	1937	0.207	2008	06	22
W	Rr	1493	0.160	2008	06	15
W	Rr	1083	0.116	2008	06	08
W	Rr	1283	0.137	2008	06	01
W	Rr	1432	0.153	2008	05	25
W	Rr	1726	0.185	2008	05	18
W	Rr	1580	0.169	2008	05	11
W	Rr	2661	0.285	2008	05	04
W	Rr	3648	0.390	2008	04	27
W	Rr	1400	0.150	2008	04	20
W	Rr	1365	0.146	2008	04	13
W	Rr	1213	0.130	2008	04	06
W	Rr	1670	0.179	2008	03	30
W	Rr	1211	0.129	2008	03	23
W	Rr	1144	0.122	2008	03	16
W	Rr	1301	0.139	2008	03	09
W	Rr	1292	0.138	2008	03	02
W	Rr	1427	0.153	2008	02	24
W	Rr	2207	0.236	2008	02	17
W	Rr	1124	0.120	2008	02	10
W	Rr	1561	0.167	2008	02	03
W	Rr	1533	0.164	2008	01	27
W	Rr	1389	0.149	2008	01	20
W	Rr	1133	0.121	2008	01	13
W	Rr	1404	0.150	2008	01	06
W	Rr	976	0.104	2007	12	30
W	Rr	801	0.086	2007	12	23
W	Rr	675	0.072	2007	12	16
W	*BT	R	7060	2014	02	16
D	Rr	238	0.025	2021	04	09
D	Rr	359	0.038	2021	04	08
D	Rr	431	0.046	2021	04	07
D	Rr	389	0.042	2021	04	06
D	Rr	374	0.040	2021	04	05
D	Rr	918	0.098	2021	04	04
D	Rr	0	0.000	2021	04	03
D	Rr	249	0.027	2021	04	02
D	Rr	218	0.023	2021	04	01
D	Rr	550	0.059	2021	03	31
D	Rr	336	0.036	2021	03	30
D	Rr	273	0.029	2021	03	29
D	Rr	316	0.034	2021	03	28
D	Rr	0	0.000	2021	03	27
D	Rr	222	0.024	2021	03	26
D	Rr	269	0.029	2021	03	25
D	Rr	346	0.037	2021	03	24
D	Rr	369	0.039	2021	03	23
D	Rr	287	0.031	2021	03	22
D	Rr	173	0.018	2021	03	21
D	Rr	0	0.000	2021	03	20
D	Rr	308	0.033	2021	03	19
D	Rr	267	0.029	2021	03	18
D	Rr	148	0.016	2021	03	17
D	Rr	248	0.027	2021	03	16
D	Rr	263	0.028	2021	03	15
D	Rr	242	0.026	2021	03	14
D	Rr	0	0.000	2021	03	13
D	Rr	198	0.021	2021	03	12
D	Rr	274	0.029	2021	03	11
D	Rr	282	0.030	2021	03	10
D	Rr	279	0.030	2021	03	09
D	Rr	462	0.049	2021	03	08
D	Rr	218	0.023	2021	03	07
D	Rr	0	0.000	2021	03	06
D	Rr	233	0.025	2021	03	05
D	Rr	203	0.022	2021	03	04
D	Rr	516	0.055	2021	03	03
D	Rr	296	0.032	2021	03	02
D	Rr	370	0.040	2021	03	01
D	Rr	159	0.017	2021	02	28
D	Rr	0	0.000	2021	02	27
D	*BT	R	2131	2008	05	03
d	Rr	111158	11.886	Sun
d	Rr	149572	15.994	Mon
d	Rr	152155	16.270	Tue
d	Rr	150313	16.073	Wed
d	Rr	152148	16.269	Thu
d	Rr	142815	15.271	Fri
d	Rr	77024	8.236	Sat
H	Rr	12	0.001	2021	04	09	23
H	Rr	6	0.001	2021	04	09	22
H	Rr	11	0.001	2021	04	09	21
H	Rr	6	0.001	2021	04	09	20
H	Rr	13	0.001	2021	04	09	19
H	Rr	15	0.002	2021	04	09	18
H	Rr	6	0.001	2021	04	09	17
H	Rr	7	0.001	2021	04	09	16
H	Rr	15	0.002	2021	04	09	15
H	Rr	11	0.001	2021	04	09	14
H	Rr	9	0.001	2021	04	09	13
H	Rr	5	0.001	2021	04	09	12
H	Rr	5	0.001	2021	04	09	11
H	Rr	14	0.001	2021	04	09	10
H	Rr	10	0.001	2021	04	09	09
H	Rr	6	0.001	2021	04	09	08
H	Rr	13	0.001	2021	04	09	07
H	Rr	26	0.003	2021	04	09	06
H	Rr	1	0.000	2021	04	09	05
H	Rr	6	0.001	2021	04	09	04
H	Rr	5	0.001	2021	04	09	03
H	Rr	8	0.001	2021	04	09	02
H	Rr	26	0.003	2021	04	09	01
H	Rr	2	0.000	2021	04	09	00
H	Rr	11	0.001	2021	04	08	23
H	Rr	4	0.000	2021	04	08	22
H	Rr	12	0.001	2021	04	08	21
H	Rr	15	0.002	2021	04	08	20
H	Rr	14	0.001	2021	04	08	19
H	Rr	16	0.002	2021	04	08	18
H	Rr	37	0.004	2021	04	08	17
H	Rr	28	0.003	2021	04	08	16
H	Rr	11	0.001	2021	04	08	15
H	Rr	13	0.001	2021	04	08	14
H	Rr	11	0.001	2021	04	08	13
H	Rr	8	0.001	2021	04	08	12
H	Rr	4	0.000	2021	04	08	11
H	Rr	27	0.003	2021	04	08	10
H	Rr	8	0.001	2021	04	08	09
H	Rr	13	0.001	2021	04	08	08
H	Rr	9	0.001	2021	04	08	07
H	Rr	11	0.001	2021	04	08	06
H	Rr	32	0.003	2021	04	08	05
H	Rr	11	0.001	2021	04	08	04
H	Rr	8	0.001	2021	04	08	03
H	Rr	37	0.004	2021	04	08	02
H	Rr	14	0.001	2021	04	08	01
H	Rr	5	0.001	2021	04	08	00
H	Rr	8	0.001	2021	04	07	23
H	Rr	6	0.001	2021	04	07	22
H	Rr	4	0.000	2021	04	07	21
H	Rr	20	0.002	2021	04	07	20
H	Rr	49	0.005	2021	04	07	19
H	Rr	11	0.001	2021	04	07	18
H	Rr	8	0.001	2021	04	07	17
H	Rr	135	0.014	2021	04	07	16
H	Rr	4	0.000	2021	04	07	15
H	Rr	4	0.000	2021	04	07	14
H	Rr	12	0.001	2021	04	07	13
H	Rr	5	0.001	2021	04	07	12
H	Rr	13	0.001	2021	04	07	11
H	Rr	3	0.000	2021	04	07	10
H	Rr	10	0.001	2021	04	07	09
H	Rr	7	0.001	2021	04	07	08
H	Rr	8	0.001	2021	04	07	07
H	Rr	39	0.004	2021	04	07	06
H	Rr	26	0.003	2021	04	07	05
H	Rr	10	0.001	2021	04	07	04
H	Rr	5	0.001	2021	04	07	03
H	Rr	24	0.003	2021	04	07	02
H	Rr	15	0.002	2021	04	07	01
H	Rr	5	0.001	2021	04	07	00
H	*BT	R	750	2020	12	11	23
h	Rr	37179	3.976	00
h	Rr	35729	3.821	01
h	Rr	36568	3.910	02
h	Rr	35801	3.828	03
h	Rr	35087	3.752	04
h	Rr	33075	3.537	05
h	Rr	32737	3.501	06
h	Rr	32066	3.429	07
h	Rr	31053	3.321	08
h	Rr	29604	3.166	09
h	Rr	29524	3.157	10
h	Rr	32466	3.472	11
h	Rr	33332	3.564	12
h	Rr	35386	3.784	13
h	Rr	40946	4.378	14
h	Rr	45258	4.839	15
h	Rr	49403	5.283	16
h	Rr	49162	5.257	17
h	Rr	50469	5.397	18
h	Rr	50102	5.357	19
h	Rr	50106	5.358	20
h	Rr	46722	4.996	21
h	Rr	42972	4.595	22
h	Rr	40438	4.324	23
4	Rr	3	0.000	2021	04	09	23	45
4	Rr	1	0.000	2021	04	09	23	30
4	Rr	6	0.001	2021	04	09	23	15
4	Rr	2	0.000	2021	04	09	23	00
4	Rr	2	0.000	2021	04	09	22	45
4	Rr	0	0.000	2021	04	09	22	30
4	Rr	2	0.000	2021	04	09	22	15
4	Rr	2	0.000	2021	04	09	22	00
4	Rr	1	0.000	2021	04	09	21	45
4	Rr	1	0.000	2021	04	09	21	30
4	Rr	6	0.001	2021	04	09	21	15
4	Rr	3	0.000	2021	04	09	21	00
4	Rr	1	0.000	2021	04	09	20	45
4	Rr	3	0.000	2021	04	09	20	30
4	Rr	1	0.000	2021	04	09	20	15
4	Rr	1	0.000	2021	04	09	20	00
4	Rr	2	0.000	2021	04	09	19	45
4	Rr	1	0.000	2021	04	09	19	30
4	Rr	3	0.000	2021	04	09	19	15
4	Rr	7	0.001	2021	04	09	19	00
4	Rr	2	0.000	2021	04	09	18	45
4	Rr	6	0.001	2021	04	09	18	30
4	Rr	2	0.000	2021	04	09	18	15
4	Rr	5	0.001	2021	04	09	18	00
4	Rr	0	0.000	2021	04	09	17	45
4	Rr	3	0.000	2021	04	09	17	30
4	Rr	2	0.000	2021	04	09	17	15
4	Rr	1	0.000	2021	04	09	17	00
4	Rr	2	0.000	2021	04	09	16	45
4	Rr	2	0.000	2021	04	09	16	30
4	Rr	1	0.000	2021	04	09	16	15
4	Rr	2	0.000	2021	04	09	16	00
4	Rr	0	0.000	2021	04	09	15	45
4	Rr	0	0.000	2021	04	09	15	30
4	Rr	14	0.001	2021	04	09	15	15
4	Rr	1	0.000	2021	04	09	15	00
4	Rr	6	0.001	2021	04	09	14	45
4	Rr	1	0.000	2021	04	09	14	30
4	Rr	1	0.000	2021	04	09	14	15
4	Rr	3	0.000	2021	04	09	14	00
4	Rr	2	0.000	2021	04	09	13	45
4	Rr	0	0.000	2021	04	09	13	30
4	Rr	0	0.000	2021	04	09	13	15
4	Rr	7	0.001	2021	04	09	13	00
4	Rr	0	0.000	2021	04	09	12	45
4	Rr	4	0.000	2021	04	09	12	30
4	Rr	1	0.000	2021	04	09	12	15
4	Rr	0	0.000	2021	04	09	12	00
4	Rr	2	0.000	2021	04	09	11	45
4	Rr	0	0.000	2021	04	09	11	30
4	Rr	0	0.000	2021	04	09	11	15
4	Rr	3	0.000	2021	04	09	11	00
4	Rr	11	0.001	2021	04	09	10	45
4	Rr	1	0.000	2021	04	09	10	30
4	Rr	0	0.000	2021	04	09	10	15
4	Rr	2	0.000	2021	04	09	10	00
4	Rr	1	0.000	2021	04	09	09	45
4	Rr	0	0.000	2021	04	09	09	30
4	Rr	6	0.001	2021	04	09	09	15
4	Rr	3	0.000	2021	04	09	09	00
4	Rr	0	0.000	2021	04	09	08	45
4	Rr	3	0.000	2021	04	09	08	30
4	Rr	2	0.000	2021	04	09	08	15
4	Rr	1	0.000	2021	04	09	08	00
4	Rr	6	0.001	2021	04	09	07	45
4	Rr	2	0.000	2021	04	09	07	30
4	Rr	3	0.000	2021	04	09	07	15
4	Rr	2	0.000	2021	04	09	07	00
4	Rr	0	0.000	2021	04	09	06	45
4	Rr	19	0.002	2021	04	09	06	30
4	Rr	6	0.001	2021	04	09	06	15
4	Rr	1	0.000	2021	04	09	06	00
4	Rr	0	0.000	2021	04	09	05	45
4	Rr	0	0.000	2021	04	09	05	30
4	Rr	1	0.000	2021	04	09	05	15
4	Rr	0	0.000	2021	04	09	05	00
4	Rr	6	0.001	2021	04	09	04	45
4	Rr	0	0.000	2021	04	09	04	30
4	Rr	0	0.000	2021	04	09	04	15
4	Rr	0	0.000	2021	04	09	04	00
4	Rr	3	0.000	2021	04	09	03	45
4	Rr	0	0.000	2021	04	09	03	30
4	Rr	1	0.000	2021	04	09	03	15
4	Rr	1	0.000	2021	04	09	03	00
4	Rr	2	0.000	2021	04	09	02	45
4	Rr	2	0.000	2021	04	09	02	30
4	Rr	1	0.000	2021	04	09	02	15
4	Rr	3	0.000	2021	04	09	02	00
4	Rr	6	0.001	2021	04	09	01	45
4	Rr	12	0.001	2021	04	09	01	30
4	Rr	5	0.001	2021	04	09	01	15
4	Rr	3	0.000	2021	04	09	01	00
4	Rr	0	0.000	2021	04	09	00	45
4	Rr	0	0.000	2021	04	09	00	30
4	Rr	1	0.000	2021	04	09	00	15
4	Rr	1	0.000	2021	04	09	00	00
4	*BT	R	740	2020	10	18	06	00
6	Rr	9212	0.985	00	00
6	Rr	9305	0.995	00	15
6	Rr	9126	0.976	00	30
6	Rr	9536	1.020	00	45
6	Rr	8910	0.953	01	00
6	Rr	8971	0.959	01	15
6	Rr	9064	0.969	01	30
6	Rr	8784	0.939	01	45
6	Rr	8731	0.934	02	00
6	Rr	9575	1.024	02	15
6	Rr	9323	0.997	02	30
6	Rr	8939	0.956	02	45
6	Rr	8683	0.928	03	00
6	Rr	8443	0.903	03	15
6	Rr	8766	0.937	03	30
6	Rr	9909	1.060	03	45
6	Rr	8754	0.936	04	00
6	Rr	9339	0.999	04	15
6	Rr	8192	0.876	04	30
6	Rr	8802	0.941	04	45
6	Rr	7967	0.852	05	00
6	Rr	8779	0.939	05	15
6	Rr	8453	0.904	05	30
6	Rr	7876	0.842	05	45
6	Rr	8996	0.962	06	00
6	Rr	8110	0.867	06	15
6	Rr	8101	0.866	06	30
6	Rr	7530	0.805	06	45
6	Rr	8034	0.859	07	00
6	Rr	8537	0.913	07	15
6	Rr	8302	0.888	07	30
6	Rr	7193	0.769	07	45
6	Rr	7939	0.849	08	00
6	Rr	7586	0.811	08	15
6	Rr	8345	0.892	08	30
6	Rr	7183	0.768	08	45
6	Rr	7404	0.792	09	00
6	Rr	7596	0.812	09	15
6	Rr	7500	0.802	09	30
6	Rr	7104	0.760	09	45
6	Rr	7154	0.765	10	00
6	Rr	7176	0.767	10	15
6	Rr	7414	0.793	10	30
6	Rr	7780	0.832	10	45
6	Rr	9264	0.991	11	00
6	Rr	7551	0.807	11	15
6	Rr	7680	0.821	11	30
6	Rr	7971	0.852	11	45
6	Rr	9315	0.996	12	00
6	Rr	7772	0.831	12	15
6	Rr	8026	0.858	12	30
6	Rr	8219	0.879	12	45
6	Rr	8800	0.941	13	00
6	Rr	8710	0.931	13	15
6	Rr	9195	0.983	13	30
6	Rr	8681	0.928	13	45
6	Rr	9809	1.049	14	00
6	Rr	10211	1.092	14	15
6	Rr	10454	1.118	14	30
6	Rr	10472	1.120	14	45
6	Rr	10850	1.160	15	00
6	Rr	10799	1.155	15	15
6	Rr	11562	1.236	15	30
6	Rr	12047	1.288	15	45
6	Rr	12240	1.309	16	00
6	Rr	11894	1.272	16	15
6	Rr	12508	1.337	16	30
6	Rr	12761	1.365	16	45
6	Rr	12287	1.314	17	00
6	Rr	12179	1.302	17	15
6	Rr	12564	1.343	17	30
6	Rr	12132	1.297	17	45
6	Rr	12170	1.301	18	00
6	Rr	12831	1.372	18	15
6	Rr	12730	1.361	18	30
6	Rr	12738	1.362	18	45
6	Rr	13560	1.450	19	00
6	Rr	11835	1.266	19	15
6	Rr	12455	1.332	19	30
6	Rr	12252	1.310	19	45
6	Rr	12996	1.390	20	00
6	Rr	12404	1.326	20	15
6	Rr	11864	1.269	20	30
6	Rr	12842	1.373	20	45
6	Rr	12470	1.333	21	00
6	Rr	11563	1.236	21	15
6	Rr	11231	1.201	21	30
6	Rr	11458	1.225	21	45
6	Rr	10879	1.163	22	00
6	Rr	10919	1.168	22	15
6	Rr	10639	1.138	22	30
6	Rr	10535	1.127	22	45
6	Rr	10881	1.164	23	00
6	Rr	10728	1.147	23	15
6	Rr	9608	1.027	23	30
6	Rr	9221	0.986	23	45
5	Rr	1	0.000	2021	04	09	23	55
5	Rr	1	0.000	2021	04	09	23	50
5	Rr	1	0.000	2021	04	09	23	45
5	Rr	0	0.000	2021	04	09	23	40
5	Rr	0	0.000	2021	04	09	23	35
5	Rr	1	0.000	2021	04	09	23	30
5	Rr	5	0.001	2021	04	09	23	25
5	Rr	1	0.000	2021	04	09	23	20
5	Rr	0	0.000	2021	04	09	23	15
5	Rr	1	0.000	2021	04	09	23	10
5	Rr	1	0.000	2021	04	09	23	05
5	Rr	0	0.000	2021	04	09	23	00
5	Rr	0	0.000	2021	04	09	22	55
5	Rr	0	0.000	2021	04	09	22	50
5	Rr	2	0.000	2021	04	09	22	45
5	Rr	0	0.000	2021	04	09	22	40
5	Rr	0	0.000	2021	04	09	22	35
5	Rr	0	0.000	2021	04	09	22	30
5	Rr	0	0.000	2021	04	09	22	25
5	Rr	0	0.000	2021	04	09	22	20
5	Rr	2	0.000	2021	04	09	22	15
5	Rr	0	0.000	2021	04	09	22	10
5	Rr	2	0.000	2021	04	09	22	05
5	Rr	0	0.000	2021	04	09	22	00
5	Rr	1	0.000	2021	04	09	21	55
5	Rr	0	0.000	2021	04	09	21	50
5	Rr	0	0.000	2021	04	09	21	45
5	Rr	1	0.000	2021	04	09	21	40
5	Rr	0	0.000	2021	04	09	21	35
5	Rr	0	0.000	2021	04	09	21	30
5	Rr	0	0.000	2021	04	09	21	25
5	Rr	1	0.000	2021	04	09	21	20
5	Rr	5	0.001	2021	04	09	21	15
5	Rr	1	0.000	2021	04	09	21	10
5	Rr	2	0.000	2021	04	09	21	05
5	Rr	0	0.000	2021	04	09	21	00
5	Rr	1	0.000	2021	04	09	20	55
5	Rr	0	0.000	2021	04	09	20	50
5	Rr	0	0.000	2021	04	09	20	45
5	Rr	0	0.000	2021	04	09	20	40
5	Rr	2	0.000	2021	04	09	20	35
5	Rr	1	0.000	2021	04	09	20	30
5	Rr	0	0.000	2021	04	09	20	25
5	Rr	0	0.000	2021	04	09	20	20
5	Rr	1	0.000	2021	04	09	20	15
5	Rr	1	0.000	2021	04	09	20	10
5	Rr	0	0.000	2021	04	09	20	05
5	Rr	0	0.000	2021	04	09	20	00
5	Rr	0	0.000	2021	04	09	19	55
5	Rr	0	0.000	2021	04	09	19	50
5	Rr	2	0.000	2021	04	09	19	45
5	Rr	0	0.000	2021	04	09	19	40
5	Rr	1	0.000	2021	04	09	19	35
5	Rr	0	0.000	2021	04	09	19	30
5	Rr	2	0.000	2021	04	09	19	25
5	Rr	1	0.000	2021	04	09	19	20
5	Rr	0	0.000	2021	04	09	19	15
5	Rr	0	0.000	2021	04	09	19	10
5	Rr	0	0.000	2021	04	09	19	05
5	Rr	7	0.001	2021	04	09	19	00
5	Rr	2	0.000	2021	04	09	18	55
5	Rr	0	0.000	2021	04	09	18	50
5	Rr	0	0.000	2021	04	09	18	45
5	Rr	0	0.000	2021	04	09	18	40
5	Rr	0	0.000	2021	04	09	18	35
5	Rr	6	0.001	2021	04	09	18	30
5	Rr	1	0.000	2021	04	09	18	25
5	Rr	0	0.000	2021	04	09	18	20
5	Rr	1	0.000	2021	04	09	18	15
5	Rr	3	0.000	2021	04	09	18	10
5	Rr	1	0.000	2021	04	09	18	05
5	Rr	1	0.000	2021	04	09	18	00
5	Rr	0	0.000	2021	04	09	17	55
5	Rr	0	0.000	2021	04	09	17	50
5	Rr	0	0.000	2021	04	09	17	45
5	Rr	1	0.000	2021	04	09	17	40
5	Rr	0	0.000	2021	04	09	17	35
5	Rr	2	0.000	2021	04	09	17	30
5	Rr	0	0.000	2021	04	09	17	25
5	Rr	2	0.000	2021	04	09	17	20
5	Rr	0	0.000	2021	04	09	17	15
5	Rr	0	0.000	2021	04	09	17	10
5	Rr	0	0.000	2021	04	09	17	05
5	Rr	1	0.000	2021	04	09	17	00
5	Rr	0	0.000	2021	04	09	16	55
5	Rr	1	0.000	2021	04	09	16	50
5	Rr	1	0.000	2021	04	09	16	45
5	Rr	2	0.000	2021	04	09	16	40
5	Rr	0	0.000	2021	04	09	16	35
5	Rr	0	0.000	2021	04	09	16	30
5	Rr	1	0.000	2021	04	09	16	25
5	Rr	0	0.000	2021	04	09	16	20
5	Rr	0	0.000	2021	04	09	16	15
5	Rr	0	0.000	2021	04	09	16	10
5	Rr	1	0.000	2021	04	09	16	05
5	Rr	1	0.000	2021	04	09	16	00
