x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2021	09	12	06	19
x	FR	2007	12	18	17	05
x	LR	2021	09	10	23	59
x	E7	2021	09	12	06	19
x	SR	985257
x	S7	1022
x	NC	390033
x	C7	0
x	FL	405839
x	F7	401
x	RR	181
x	R7	0
x	NH	86891
x	H7	291
x	BT	37449109554
x	B7	83665221
1	Rr	73510	7.461	2021
1	Rr	89380	9.072	2020
1	Rr	80088	8.129	2019
1	Rr	68927	6.996	2018
1	Rr	60168	6.107	2017
1	Rr	73316	7.441	2016
1	Rr	80796	8.200	2015
1	Rr	110773	11.243	2014
1	Rr	65173	6.615	2013
1	Rr	60742	6.165	2012
1	Rr	57015	5.787	2011
1	Rr	22139	2.247	2010
1	Rr	69710	7.075	2009
1	Rr	71820	7.289	2008
1	Rr	1700	0.173	2007
1	*BT	R	110773	2014
W	Rr	1156	0.117	2012	12	23
W	Rr	1336	0.136	2012	12	16
W	Rr	1575	0.160	2012	12	09
W	Rr	1087	0.110	2012	12	02
W	Rr	1376	0.140	2012	11	25
W	Rr	1136	0.115	2012	11	18
W	Rr	1341	0.136	2012	11	11
W	Rr	1418	0.144	2012	11	04
W	Rr	1103	0.112	2012	10	28
W	Rr	1200	0.122	2012	10	21
W	Rr	1382	0.140	2012	10	14
W	Rr	1127	0.114	2012	10	07
W	Rr	1187	0.120	2012	09	30
W	Rr	1172	0.119	2012	09	23
W	Rr	1034	0.105	2012	09	16
W	Rr	944	0.096	2012	09	09
W	Rr	958	0.097	2012	09	02
W	Rr	734	0.074	2012	08	26
W	Rr	881	0.089	2012	08	19
W	Rr	874	0.089	2012	08	12
W	Rr	973	0.099	2012	08	05
W	Rr	1010	0.103	2012	07	29
W	Rr	943	0.096	2012	07	22
W	Rr	1089	0.111	2012	07	15
W	Rr	888	0.090	2012	07	08
W	Rr	845	0.086	2012	07	01
W	Rr	1070	0.109	2012	06	24
W	Rr	1050	0.107	2012	06	17
W	Rr	1271	0.129	2012	06	10
W	Rr	957	0.097	2012	06	03
W	Rr	1249	0.127	2012	05	27
W	Rr	1055	0.107	2012	05	20
W	Rr	1392	0.141	2012	05	13
W	Rr	1140	0.116	2012	05	06
W	Rr	1807	0.183	2012	04	29
W	Rr	1225	0.124	2012	04	22
W	Rr	1264	0.128	2012	04	15
W	Rr	1075	0.109	2012	04	08
W	Rr	1261	0.128	2012	04	01
W	Rr	1345	0.137	2012	03	25
W	Rr	1254	0.127	2012	03	18
W	Rr	1478	0.150	2012	03	11
W	Rr	1503	0.153	2012	03	04
W	Rr	1532	0.155	2012	02	26
W	Rr	1464	0.149	2012	02	19
W	Rr	1154	0.117	2012	02	12
W	Rr	1240	0.126	2012	02	05
W	Rr	1088	0.110	2012	01	29
W	Rr	1125	0.114	2012	01	22
W	Rr	60	0.006	2012	01	15
W	Rr	1472	0.149	2012	01	08
W	Rr	1122	0.114	2012	01	01
W	Rr	888	0.090	2011	12	25
W	Rr	1360	0.138	2011	12	18
W	Rr	1486	0.151	2011	12	11
W	Rr	1330	0.135	2011	12	04
W	Rr	1094	0.111	2011	11	27
W	Rr	1062	0.108	2011	11	20
W	Rr	1123	0.114	2011	11	13
W	Rr	975	0.099	2011	11	06
W	Rr	1264	0.128	2011	10	30
W	Rr	1140	0.116	2011	10	23
W	Rr	1211	0.123	2011	10	16
W	Rr	1236	0.125	2011	10	09
W	Rr	1128	0.114	2011	10	02
W	Rr	1083	0.110	2011	09	25
W	Rr	1451	0.147	2011	09	18
W	Rr	1278	0.130	2011	09	11
W	Rr	1219	0.124	2011	09	04
W	Rr	1316	0.134	2011	08	28
W	Rr	1119	0.114	2011	08	21
W	Rr	1484	0.151	2011	08	14
W	Rr	1671	0.170	2011	08	07
W	Rr	1319	0.134	2011	07	31
W	Rr	1197	0.121	2011	07	24
W	Rr	1504	0.153	2011	07	17
W	Rr	1367	0.139	2011	07	10
W	Rr	1205	0.122	2011	07	03
W	Rr	1333	0.135	2011	06	26
W	Rr	1059	0.107	2011	06	19
W	Rr	1353	0.137	2011	06	12
W	Rr	1275	0.129	2011	06	05
W	Rr	983	0.100	2011	05	29
W	Rr	1262	0.128	2011	05	22
W	Rr	1374	0.139	2011	05	15
W	Rr	1076	0.109	2011	05	08
W	Rr	0	0.000	2011	05	01
W	Rr	0	0.000	2011	04	24
W	Rr	0	0.000	2011	04	17
W	Rr	0	0.000	2011	04	10
W	Rr	0	0.000	2011	04	03
W	Rr	0	0.000	2011	03	27
W	Rr	24	0.002	2011	03	20
W	Rr	1317	0.134	2011	03	13
W	Rr	1258	0.128	2011	03	06
W	Rr	1372	0.139	2011	02	27
W	Rr	1226	0.124	2011	02	20
W	Rr	1524	0.155	2011	02	13
W	Rr	1366	0.139	2011	02	06
W	Rr	958	0.097	2011	01	30
W	Rr	1273	0.129	2011	01	23
W	Rr	1560	0.158	2011	01	16
W	Rr	1472	0.149	2011	01	09
W	Rr	1310	0.133	2011	01	02
W	Rr	798	0.081	2010	12	26
W	Rr	935	0.095	2010	12	19
W	Rr	0	0.000	2010	12	12
W	Rr	0	0.000	2010	12	05
W	Rr	0	0.000	2010	11	28
W	Rr	0	0.000	2010	11	21
W	Rr	0	0.000	2010	11	14
W	Rr	0	0.000	2010	11	07
W	Rr	0	0.000	2010	10	31
W	Rr	0	0.000	2010	10	24
W	Rr	0	0.000	2010	10	17
W	Rr	0	0.000	2010	10	10
W	Rr	0	0.000	2010	10	03
W	Rr	0	0.000	2010	09	26
W	Rr	0	0.000	2010	09	19
W	Rr	0	0.000	2010	09	12
W	Rr	0	0.000	2010	09	05
W	Rr	0	0.000	2010	08	29
W	Rr	0	0.000	2010	08	22
W	Rr	0	0.000	2010	08	15
W	Rr	0	0.000	2010	08	08
W	Rr	0	0.000	2010	08	01
W	Rr	0	0.000	2010	07	25
W	Rr	0	0.000	2010	07	18
W	Rr	0	0.000	2010	07	11
W	Rr	0	0.000	2010	07	04
W	Rr	15	0.002	2010	06	27
W	Rr	914	0.093	2010	06	20
W	Rr	1104	0.112	2010	06	13
W	Rr	1096	0.111	2010	06	06
W	Rr	1171	0.119	2010	05	30
W	Rr	1115	0.113	2010	05	23
W	Rr	1170	0.119	2010	05	16
W	Rr	1334	0.135	2010	05	09
W	Rr	1109	0.113	2010	05	02
W	Rr	1067	0.108	2010	04	25
W	Rr	1212	0.123	2010	04	18
W	Rr	1054	0.107	2010	04	11
W	Rr	1325	0.134	2010	04	04
W	Rr	811	0.082	2010	03	28
W	Rr	1195	0.121	2010	03	21
W	Rr	1338	0.136	2010	03	14
W	Rr	1113	0.113	2010	03	07
W	Rr	1103	0.112	2010	02	28
W	Rr	1290	0.131	2010	02	21
W	Rr	0	0.000	2010	02	14
W	Rr	0	0.000	2010	02	07
W	Rr	0	0.000	2010	01	31
W	Rr	0	0.000	2010	01	24
W	Rr	0	0.000	2010	01	17
W	Rr	0	0.000	2010	01	10
W	Rr	0	0.000	2010	01	03
W	Rr	78	0.008	2009	12	27
W	Rr	945	0.096	2009	12	20
W	Rr	1140	0.116	2009	12	13
W	Rr	1323	0.134	2009	12	06
W	Rr	1518	0.154	2009	11	29
W	Rr	1352	0.137	2009	11	22
W	Rr	1346	0.137	2009	11	15
W	Rr	1416	0.144	2009	11	08
W	Rr	1734	0.176	2009	11	01
W	Rr	1035	0.105	2009	10	25
W	Rr	1297	0.132	2009	10	18
W	Rr	1267	0.129	2009	10	11
W	Rr	1440	0.146	2009	10	04
W	Rr	1521	0.154	2009	09	27
W	Rr	1121	0.114	2009	09	20
W	Rr	875	0.089	2009	09	13
W	Rr	1032	0.105	2009	09	06
W	Rr	1283	0.130	2009	08	30
W	Rr	1214	0.123	2009	08	23
W	Rr	1402	0.142	2009	08	16
W	Rr	1260	0.128	2009	08	09
W	Rr	1404	0.143	2009	08	02
W	Rr	1380	0.140	2009	07	26
W	Rr	1470	0.149	2009	07	19
W	Rr	1750	0.178	2009	07	12
W	Rr	1847	0.187	2009	07	05
W	Rr	1889	0.192	2009	06	28
W	Rr	1312	0.133	2009	06	21
W	Rr	1093	0.111	2009	06	14
W	Rr	1363	0.138	2009	06	07
W	Rr	1251	0.127	2009	05	31
W	Rr	1352	0.137	2009	05	24
W	Rr	1133	0.115	2009	05	17
W	Rr	1887	0.192	2009	05	10
W	Rr	1369	0.139	2009	05	03
W	Rr	1089	0.111	2009	04	26
W	Rr	1160	0.118	2009	04	19
W	Rr	1189	0.121	2009	04	12
W	Rr	1529	0.155	2009	04	05
W	Rr	1155	0.117	2009	03	29
W	Rr	1230	0.125	2009	03	22
W	Rr	1029	0.104	2009	03	15
W	Rr	1234	0.125	2009	03	08
W	Rr	1486	0.151	2009	03	01
W	Rr	1470	0.149	2009	02	22
W	Rr	1198	0.122	2009	02	15
W	Rr	1802	0.183	2009	02	08
W	Rr	1653	0.168	2009	02	01
W	Rr	1346	0.137	2009	01	25
W	Rr	1431	0.145	2009	01	18
W	Rr	1678	0.170	2009	01	11
W	Rr	1591	0.161	2009	01	04
W	Rr	886	0.090	2008	12	28
W	Rr	1148	0.117	2008	12	21
W	Rr	1428	0.145	2008	12	14
W	Rr	1508	0.153	2008	12	07
W	Rr	1194	0.121	2008	11	30
W	Rr	1070	0.109	2008	11	23
W	Rr	1396	0.142	2008	11	16
W	Rr	1255	0.127	2008	11	09
W	Rr	1314	0.133	2008	11	02
W	Rr	1397	0.142	2008	10	26
W	Rr	1638	0.166	2008	10	19
W	Rr	1298	0.132	2008	10	12
W	Rr	430	0.044	2008	10	05
W	Rr	723	0.073	2008	09	28
W	Rr	1308	0.133	2008	09	21
W	Rr	1242	0.126	2008	09	14
W	Rr	1409	0.143	2008	09	07
W	Rr	1142	0.116	2008	08	31
W	Rr	1022	0.104	2008	08	24
W	Rr	1062	0.108	2008	08	17
W	Rr	1188	0.121	2008	08	10
W	Rr	1232	0.125	2008	08	03
W	Rr	1050	0.107	2008	07	27
W	Rr	1272	0.129	2008	07	20
W	Rr	1305	0.132	2008	07	13
W	Rr	1093	0.111	2008	07	06
W	Rr	1182	0.120	2008	06	29
W	Rr	1937	0.197	2008	06	22
W	Rr	1493	0.152	2008	06	15
W	Rr	1083	0.110	2008	06	08
W	Rr	1283	0.130	2008	06	01
W	Rr	1432	0.145	2008	05	25
W	Rr	1726	0.175	2008	05	18
W	Rr	1580	0.160	2008	05	11
W	Rr	2661	0.270	2008	05	04
W	Rr	3648	0.370	2008	04	27
W	Rr	1400	0.142	2008	04	20
W	Rr	1365	0.139	2008	04	13
W	Rr	1213	0.123	2008	04	06
W	Rr	1670	0.169	2008	03	30
W	Rr	1211	0.123	2008	03	23
W	Rr	1144	0.116	2008	03	16
W	Rr	1301	0.132	2008	03	09
W	Rr	1292	0.131	2008	03	02
W	Rr	1427	0.145	2008	02	24
W	Rr	2207	0.224	2008	02	17
W	Rr	1124	0.114	2008	02	10
W	Rr	1561	0.158	2008	02	03
W	Rr	1533	0.156	2008	01	27
W	Rr	1389	0.141	2008	01	20
W	Rr	1133	0.115	2008	01	13
W	Rr	1404	0.143	2008	01	06
W	Rr	976	0.099	2007	12	30
W	Rr	801	0.081	2007	12	23
W	Rr	675	0.069	2007	12	16
W	*BT	R	7060	2014	02	16
D	Rr	154	0.016	2021	09	10
D	Rr	208	0.021	2021	09	09
D	Rr	186	0.019	2021	09	08
D	Rr	176	0.018	2021	09	07
D	Rr	128	0.013	2021	09	06
D	Rr	254	0.026	2021	09	05
D	Rr	0	0.000	2021	09	04
D	Rr	275	0.028	2021	09	03
D	Rr	273	0.028	2021	09	02
D	Rr	152	0.015	2021	09	01
D	Rr	296	0.030	2021	08	31
D	Rr	254	0.026	2021	08	30
D	Rr	133	0.013	2021	08	29
D	Rr	0	0.000	2021	08	28
D	Rr	206	0.021	2021	08	27
D	Rr	275	0.028	2021	08	26
D	Rr	262	0.027	2021	08	25
D	Rr	298	0.030	2021	08	24
D	Rr	392	0.040	2021	08	23
D	Rr	252	0.026	2021	08	22
D	Rr	0	0.000	2021	08	21
D	Rr	267	0.027	2021	08	20
D	Rr	301	0.031	2021	08	19
D	Rr	415	0.042	2021	08	18
D	Rr	460	0.047	2021	08	17
D	Rr	359	0.036	2021	08	16
D	Rr	269	0.027	2021	08	15
D	Rr	0	0.000	2021	08	14
D	Rr	299	0.030	2021	08	13
D	Rr	403	0.041	2021	08	12
D	Rr	510	0.052	2021	08	11
D	Rr	373	0.038	2021	08	10
D	Rr	397	0.040	2021	08	09
D	Rr	297	0.030	2021	08	08
D	Rr	0	0.000	2021	08	07
D	Rr	302	0.031	2021	08	06
D	Rr	367	0.037	2021	08	05
D	Rr	340	0.035	2021	08	04
D	Rr	448	0.045	2021	08	03
D	Rr	571	0.058	2021	08	02
D	Rr	346	0.035	2021	08	01
D	Rr	0	0.000	2021	07	31
D	*BT	R	2131	2008	05	03
d	Rr	117865	11.963	Sun
d	Rr	158400	16.077	Mon
d	Rr	161201	16.361	Tue
d	Rr	158782	16.116	Wed
d	Rr	160069	16.246	Thu
d	Rr	151916	15.419	Fri
d	Rr	77024	7.818	Sat
H	Rr	2	0.000	2021	09	10	23
H	Rr	2	0.000	2021	09	10	22
H	Rr	5	0.001	2021	09	10	21
H	Rr	2	0.000	2021	09	10	20
H	Rr	0	0.000	2021	09	10	19
H	Rr	16	0.002	2021	09	10	18
H	Rr	25	0.003	2021	09	10	17
H	Rr	6	0.001	2021	09	10	16
H	Rr	7	0.001	2021	09	10	15
H	Rr	2	0.000	2021	09	10	14
H	Rr	8	0.001	2021	09	10	13
H	Rr	7	0.001	2021	09	10	12
H	Rr	26	0.003	2021	09	10	11
H	Rr	6	0.001	2021	09	10	10
H	Rr	2	0.000	2021	09	10	09
H	Rr	1	0.000	2021	09	10	08
H	Rr	2	0.000	2021	09	10	07
H	Rr	2	0.000	2021	09	10	06
H	Rr	6	0.001	2021	09	10	05
H	Rr	13	0.001	2021	09	10	04
H	Rr	3	0.000	2021	09	10	03
H	Rr	4	0.000	2021	09	10	02
H	Rr	6	0.001	2021	09	10	01
H	Rr	1	0.000	2021	09	10	00
H	Rr	2	0.000	2021	09	09	23
H	Rr	5	0.001	2021	09	09	22
H	Rr	1	0.000	2021	09	09	21
H	Rr	4	0.000	2021	09	09	20
H	Rr	0	0.000	2021	09	09	19
H	Rr	4	0.000	2021	09	09	18
H	Rr	7	0.001	2021	09	09	17
H	Rr	37	0.004	2021	09	09	16
H	Rr	6	0.001	2021	09	09	15
H	Rr	22	0.002	2021	09	09	14
H	Rr	0	0.000	2021	09	09	13
H	Rr	1	0.000	2021	09	09	12
H	Rr	4	0.000	2021	09	09	11
H	Rr	9	0.001	2021	09	09	10
H	Rr	2	0.000	2021	09	09	09
H	Rr	16	0.002	2021	09	09	08
H	Rr	5	0.001	2021	09	09	07
H	Rr	5	0.001	2021	09	09	06
H	Rr	3	0.000	2021	09	09	05
H	Rr	3	0.000	2021	09	09	04
H	Rr	25	0.003	2021	09	09	03
H	Rr	1	0.000	2021	09	09	02
H	Rr	43	0.004	2021	09	09	01
H	Rr	3	0.000	2021	09	09	00
H	Rr	1	0.000	2021	09	08	23
H	Rr	16	0.002	2021	09	08	22
H	Rr	6	0.001	2021	09	08	21
H	Rr	8	0.001	2021	09	08	20
H	Rr	26	0.003	2021	09	08	19
H	Rr	0	0.000	2021	09	08	18
H	Rr	3	0.000	2021	09	08	17
H	Rr	33	0.003	2021	09	08	16
H	Rr	2	0.000	2021	09	08	15
H	Rr	3	0.000	2021	09	08	14
H	Rr	21	0.002	2021	09	08	13
H	Rr	2	0.000	2021	09	08	12
H	Rr	2	0.000	2021	09	08	11
H	Rr	1	0.000	2021	09	08	10
H	Rr	9	0.001	2021	09	08	09
H	Rr	8	0.001	2021	09	08	08
H	Rr	8	0.001	2021	09	08	07
H	Rr	7	0.001	2021	09	08	06
H	Rr	4	0.000	2021	09	08	05
H	Rr	4	0.000	2021	09	08	04
H	Rr	4	0.000	2021	09	08	03
H	Rr	4	0.000	2021	09	08	02
H	Rr	12	0.001	2021	09	08	01
H	Rr	2	0.000	2021	09	08	00
H	*BT	R	750	2020	12	11	23
h	Rr	38601	3.918	00
h	Rr	37874	3.844	01
h	Rr	38625	3.920	02
h	Rr	37886	3.845	03
h	Rr	36871	3.742	04
h	Rr	34944	3.547	05
h	Rr	34414	3.493	06
h	Rr	34040	3.455	07
h	Rr	32782	3.327	08
h	Rr	31281	3.175	09
h	Rr	31048	3.151	10
h	Rr	34666	3.518	11
h	Rr	35014	3.554	12
h	Rr	37064	3.762	13
h	Rr	43130	4.378	14
h	Rr	48580	4.931	15
h	Rr	52008	5.279	16
h	Rr	51987	5.276	17
h	Rr	53044	5.384	18
h	Rr	52446	5.323	19
h	Rr	52114	5.289	20
h	Rr	49114	4.985	21
h	Rr	45135	4.581	22
h	Rr	42589	4.323	23
4	Rr	1	0.000	2021	09	10	23	45
4	Rr	1	0.000	2021	09	10	23	30
4	Rr	0	0.000	2021	09	10	23	15
4	Rr	0	0.000	2021	09	10	23	00
4	Rr	1	0.000	2021	09	10	22	45
4	Rr	1	0.000	2021	09	10	22	30
4	Rr	0	0.000	2021	09	10	22	15
4	Rr	0	0.000	2021	09	10	22	00
4	Rr	0	0.000	2021	09	10	21	45
4	Rr	4	0.000	2021	09	10	21	30
4	Rr	1	0.000	2021	09	10	21	15
4	Rr	0	0.000	2021	09	10	21	00
4	Rr	1	0.000	2021	09	10	20	45
4	Rr	0	0.000	2021	09	10	20	30
4	Rr	1	0.000	2021	09	10	20	15
4	Rr	0	0.000	2021	09	10	20	00
4	Rr	0	0.000	2021	09	10	19	45
4	Rr	0	0.000	2021	09	10	19	30
4	Rr	0	0.000	2021	09	10	19	15
4	Rr	0	0.000	2021	09	10	19	00
4	Rr	0	0.000	2021	09	10	18	45
4	Rr	1	0.000	2021	09	10	18	30
4	Rr	10	0.001	2021	09	10	18	15
4	Rr	5	0.001	2021	09	10	18	00
4	Rr	5	0.001	2021	09	10	17	45
4	Rr	14	0.001	2021	09	10	17	30
4	Rr	4	0.000	2021	09	10	17	15
4	Rr	2	0.000	2021	09	10	17	00
4	Rr	3	0.000	2021	09	10	16	45
4	Rr	2	0.000	2021	09	10	16	30
4	Rr	1	0.000	2021	09	10	16	15
4	Rr	0	0.000	2021	09	10	16	00
4	Rr	0	0.000	2021	09	10	15	45
4	Rr	4	0.000	2021	09	10	15	30
4	Rr	0	0.000	2021	09	10	15	15
4	Rr	3	0.000	2021	09	10	15	00
4	Rr	1	0.000	2021	09	10	14	45
4	Rr	1	0.000	2021	09	10	14	30
4	Rr	0	0.000	2021	09	10	14	15
4	Rr	0	0.000	2021	09	10	14	00
4	Rr	1	0.000	2021	09	10	13	45
4	Rr	1	0.000	2021	09	10	13	30
4	Rr	4	0.000	2021	09	10	13	15
4	Rr	2	0.000	2021	09	10	13	00
4	Rr	5	0.001	2021	09	10	12	45
4	Rr	1	0.000	2021	09	10	12	30
4	Rr	1	0.000	2021	09	10	12	15
4	Rr	0	0.000	2021	09	10	12	00
4	Rr	0	0.000	2021	09	10	11	45
4	Rr	26	0.003	2021	09	10	11	30
4	Rr	0	0.000	2021	09	10	11	15
4	Rr	0	0.000	2021	09	10	11	00
4	Rr	4	0.000	2021	09	10	10	45
4	Rr	0	0.000	2021	09	10	10	30
4	Rr	2	0.000	2021	09	10	10	15
4	Rr	0	0.000	2021	09	10	10	00
4	Rr	0	0.000	2021	09	10	09	45
4	Rr	1	0.000	2021	09	10	09	30
4	Rr	1	0.000	2021	09	10	09	15
4	Rr	0	0.000	2021	09	10	09	00
4	Rr	0	0.000	2021	09	10	08	45
4	Rr	1	0.000	2021	09	10	08	30
4	Rr	0	0.000	2021	09	10	08	15
4	Rr	0	0.000	2021	09	10	08	00
4	Rr	0	0.000	2021	09	10	07	45
4	Rr	1	0.000	2021	09	10	07	30
4	Rr	0	0.000	2021	09	10	07	15
4	Rr	1	0.000	2021	09	10	07	00
4	Rr	0	0.000	2021	09	10	06	45
4	Rr	0	0.000	2021	09	10	06	30
4	Rr	0	0.000	2021	09	10	06	15
4	Rr	2	0.000	2021	09	10	06	00
4	Rr	5	0.001	2021	09	10	05	45
4	Rr	1	0.000	2021	09	10	05	30
4	Rr	0	0.000	2021	09	10	05	15
4	Rr	0	0.000	2021	09	10	05	00
4	Rr	0	0.000	2021	09	10	04	45
4	Rr	0	0.000	2021	09	10	04	30
4	Rr	12	0.001	2021	09	10	04	15
4	Rr	1	0.000	2021	09	10	04	00
4	Rr	2	0.000	2021	09	10	03	45
4	Rr	0	0.000	2021	09	10	03	30
4	Rr	1	0.000	2021	09	10	03	15
4	Rr	0	0.000	2021	09	10	03	00
4	Rr	0	0.000	2021	09	10	02	45
4	Rr	0	0.000	2021	09	10	02	30
4	Rr	3	0.000	2021	09	10	02	15
4	Rr	1	0.000	2021	09	10	02	00
4	Rr	2	0.000	2021	09	10	01	45
4	Rr	2	0.000	2021	09	10	01	30
4	Rr	2	0.000	2021	09	10	01	15
4	Rr	0	0.000	2021	09	10	01	00
4	Rr	0	0.000	2021	09	10	00	45
4	Rr	0	0.000	2021	09	10	00	30
4	Rr	1	0.000	2021	09	10	00	15
4	Rr	0	0.000	2021	09	10	00	00
4	*BT	R	744	2021	04	12	15	00
6	Rr	9585	0.973	00	00
6	Rr	9639	0.978	00	15
6	Rr	9484	0.963	00	30
6	Rr	9893	1.004	00	45
6	Rr	9324	0.946	01	00
6	Rr	9543	0.969	01	15
6	Rr	9544	0.969	01	30
6	Rr	9463	0.960	01	45
6	Rr	9222	0.936	02	00
6	Rr	10105	1.026	02	15
6	Rr	9820	0.997	02	30
6	Rr	9478	0.962	02	45
6	Rr	9154	0.929	03	00
6	Rr	8877	0.901	03	15
6	Rr	9297	0.944	03	30
6	Rr	10558	1.072	03	45
6	Rr	9233	0.937	04	00
6	Rr	9787	0.993	04	15
6	Rr	8629	0.876	04	30
6	Rr	9222	0.936	04	45
6	Rr	8500	0.863	05	00
6	Rr	9257	0.940	05	15
6	Rr	8920	0.905	05	30
6	Rr	8267	0.839	05	45
6	Rr	9373	0.951	06	00
6	Rr	8507	0.863	06	15
6	Rr	8539	0.867	06	30
6	Rr	7995	0.811	06	45
6	Rr	8601	0.873	07	00
6	Rr	8893	0.903	07	15
6	Rr	8789	0.892	07	30
6	Rr	7757	0.787	07	45
6	Rr	8366	0.849	08	00
6	Rr	8045	0.817	08	15
6	Rr	8686	0.882	08	30
6	Rr	7685	0.780	08	45
6	Rr	7949	0.807	09	00
6	Rr	8084	0.820	09	15
6	Rr	7839	0.796	09	30
6	Rr	7409	0.752	09	45
6	Rr	7518	0.763	10	00
6	Rr	7614	0.773	10	15
6	Rr	7732	0.785	10	30
6	Rr	8184	0.831	10	45
6	Rr	9723	0.987	11	00
6	Rr	8150	0.827	11	15
6	Rr	8322	0.845	11	30
6	Rr	8471	0.860	11	45
6	Rr	9713	0.986	12	00
6	Rr	8210	0.833	12	15
6	Rr	8414	0.854	12	30
6	Rr	8677	0.881	12	45
6	Rr	9145	0.928	13	00
6	Rr	9105	0.924	13	15
6	Rr	9727	0.987	13	30
6	Rr	9087	0.922	13	45
6	Rr	10330	1.048	14	00
6	Rr	10861	1.102	14	15
6	Rr	10950	1.111	14	30
6	Rr	10989	1.115	14	45
6	Rr	12026	1.221	15	00
6	Rr	11518	1.169	15	15
6	Rr	12279	1.246	15	30
6	Rr	12757	1.295	15	45
6	Rr	12776	1.297	16	00
6	Rr	12676	1.287	16	15
6	Rr	13176	1.337	16	30
6	Rr	13380	1.358	16	45
6	Rr	13109	1.331	17	00
6	Rr	12908	1.310	17	15
6	Rr	13309	1.351	17	30
6	Rr	12661	1.285	17	45
6	Rr	12754	1.294	18	00
6	Rr	13417	1.362	18	15
6	Rr	13450	1.365	18	30
6	Rr	13423	1.362	18	45
6	Rr	14179	1.439	19	00
6	Rr	12558	1.275	19	15
6	Rr	12935	1.313	19	30
6	Rr	12774	1.297	19	45
6	Rr	13452	1.365	20	00
6	Rr	12950	1.314	20	15
6	Rr	12385	1.257	20	30
6	Rr	13327	1.353	20	45
6	Rr	13178	1.338	21	00
6	Rr	12145	1.233	21	15
6	Rr	11719	1.189	21	30
6	Rr	12072	1.225	21	45
6	Rr	11441	1.161	22	00
6	Rr	11453	1.162	22	15
6	Rr	11237	1.141	22	30
6	Rr	11004	1.117	22	45
6	Rr	11302	1.147	23	00
6	Rr	11421	1.159	23	15
6	Rr	10145	1.030	23	30
6	Rr	9721	0.987	23	45
5	Rr	1	0.000	2021	09	10	23	55
5	Rr	0	0.000	2021	09	10	23	50
5	Rr	0	0.000	2021	09	10	23	45
5	Rr	0	0.000	2021	09	10	23	40
5	Rr	1	0.000	2021	09	10	23	35
5	Rr	0	0.000	2021	09	10	23	30
5	Rr	0	0.000	2021	09	10	23	25
5	Rr	0	0.000	2021	09	10	23	20
5	Rr	0	0.000	2021	09	10	23	15
5	Rr	0	0.000	2021	09	10	23	10
5	Rr	0	0.000	2021	09	10	23	05
5	Rr	0	0.000	2021	09	10	23	00
5	Rr	0	0.000	2021	09	10	22	55
5	Rr	0	0.000	2021	09	10	22	50
5	Rr	1	0.000	2021	09	10	22	45
5	Rr	0	0.000	2021	09	10	22	40
5	Rr	1	0.000	2021	09	10	22	35
5	Rr	0	0.000	2021	09	10	22	30
5	Rr	0	0.000	2021	09	10	22	25
5	Rr	0	0.000	2021	09	10	22	20
5	Rr	0	0.000	2021	09	10	22	15
5	Rr	0	0.000	2021	09	10	22	10
5	Rr	0	0.000	2021	09	10	22	05
5	Rr	0	0.000	2021	09	10	22	00
5	Rr	0	0.000	2021	09	10	21	55
5	Rr	0	0.000	2021	09	10	21	50
5	Rr	0	0.000	2021	09	10	21	45
5	Rr	4	0.000	2021	09	10	21	40
5	Rr	0	0.000	2021	09	10	21	35
5	Rr	0	0.000	2021	09	10	21	30
5	Rr	0	0.000	2021	09	10	21	25
5	Rr	1	0.000	2021	09	10	21	20
5	Rr	0	0.000	2021	09	10	21	15
5	Rr	0	0.000	2021	09	10	21	10
5	Rr	0	0.000	2021	09	10	21	05
5	Rr	0	0.000	2021	09	10	21	00
5	Rr	0	0.000	2021	09	10	20	55
5	Rr	0	0.000	2021	09	10	20	50
5	Rr	1	0.000	2021	09	10	20	45
5	Rr	0	0.000	2021	09	10	20	40
5	Rr	0	0.000	2021	09	10	20	35
5	Rr	0	0.000	2021	09	10	20	30
5	Rr	0	0.000	2021	09	10	20	25
5	Rr	1	0.000	2021	09	10	20	20
5	Rr	0	0.000	2021	09	10	20	15
5	Rr	0	0.000	2021	09	10	20	10
5	Rr	0	0.000	2021	09	10	20	05
5	Rr	0	0.000	2021	09	10	20	00
5	Rr	0	0.000	2021	09	10	19	55
5	Rr	0	0.000	2021	09	10	19	50
5	Rr	0	0.000	2021	09	10	19	45
5	Rr	0	0.000	2021	09	10	19	40
5	Rr	0	0.000	2021	09	10	19	35
5	Rr	0	0.000	2021	09	10	19	30
5	Rr	0	0.000	2021	09	10	19	25
5	Rr	0	0.000	2021	09	10	19	20
5	Rr	0	0.000	2021	09	10	19	15
5	Rr	0	0.000	2021	09	10	19	10
5	Rr	0	0.000	2021	09	10	19	05
5	Rr	0	0.000	2021	09	10	19	00
5	Rr	0	0.000	2021	09	10	18	55
5	Rr	0	0.000	2021	09	10	18	50
5	Rr	0	0.000	2021	09	10	18	45
5	Rr	0	0.000	2021	09	10	18	40
5	Rr	0	0.000	2021	09	10	18	35
5	Rr	1	0.000	2021	09	10	18	30
5	Rr	10	0.001	2021	09	10	18	25
5	Rr	0	0.000	2021	09	10	18	20
5	Rr	0	0.000	2021	09	10	18	15
5	Rr	2	0.000	2021	09	10	18	10
5	Rr	0	0.000	2021	09	10	18	05
5	Rr	3	0.000	2021	09	10	18	00
